street_fi,street_sv,lono,hino
Ahmanpolku,,1,16
Aittokalliontie,,1,12
Aittovuorentie,,3,41
Halssilanperä,,2,6
Halssilanrinne,,1,11
Halssilantie,,3,33
Hukkaperä,,1,10
Ilveskuja,,2,31
Itäsauma,,7,
Jahtipolku,,,
Jyväsjärvenranta,,6,
Jänönkuja,,1,20
Karhunkierros,,1,44
Ketunpolku,,1,14
Kieppikuja,,1,3
Kivistönranta,,4,21
Koivurannantie,,1,
Kontiontie,,1,14
Koskelontie,,2,12
Koukonkuja,,1,12
Kuovinkuja,,1,9
Kurjenkuja,,4,8
Kärpänkuja,,1,16
Leinolantie,,,
Lokintie,,1,25
Lumikonkuja,,1,15
Länsisauma,,8,
Majavankuja,,1,29
Mesikämmen,,1,16
Metsontie,,1,12
Mäyränmutka,,4,10
Nakertajantie,,3,32
Näädänpolku,,1,15
Ohtonkuja,,1,13
Oravankuja,,1,20
Peuranpolvi,,4,10
Peurantie,,1,27
Pulmusentie,,2,13
Päästäiskuja,,1,9
Revonhäntä,,2,13
Revonkatu,,2,27
Saukonkuja,,2,4
Siilinkuja,,1,10
Sudenpolku,,1,22
Supikuja,,1,6
Tassupolku,,8,
Tavintie,,2,15
Teerenkuja,,,
Telkäntie,,2,9
Tiirantie,,2,24
Uikku,,3,5
Uuttu,,1,
Vaajakoskentie,,14,85
Vesikonkuja,,2,6
