street_fi,street_sv,lono,hino
Asematie,Stationsvägen,6,13
Backatie,Backavägen,3,18
Björkholmantie,Björkholmsvägen,66,123
Brännontie,Brännovägen,2,65
Edustavankatu,Framstugatan,1,6
Euroopantie,Europavägen,441,478
Finnenkuja,Finnesgränd,2,10
Finnäsbackantie,Finnäsbackavägen,2,66
Flakankuja,Flakasgränd,2,4
Fransintie,Fransvägen,4,49
Förstentie,Förstevägen,4,99
Grefvintie,Grefvsvägen,2,39
Gummisinkatu,Gummisgatan,1,
Gunnilankatu,Gunnilagatan,5,
Gåtantie,Gåtasvägen,26,56
Häröntie,Härövägen,26,231
Ilvesvuorenkuja,Lobergsgränd,2,4
Itäkuja,Östgränd,5,
Jauhotie,Mjölvägen,1,20
Katternönreitti,Katternöleden,10,128
Kestikievarinkuja,Gästgivarsgränd,1,7
Kittholmantie,Kittholmsvägen,24,202
Kopparbackantie,Kopparbackavägen,1,35
Koulutie,Skolvägen,11,101
Leipomonkuja,Bagerigränd,6,12
Länsikuja,Västgränd,5,
Lövönkuja,Lövögränd,17,181
Lövöntie,Lövövägen,3,135
Myllymäenkuja,Kvarnbacksgränd,2,7
Myllymäentie,Kvarnbacksvägen,1,11
Mäntymetsäntie,Tallskogsvägen,6,
Norrsidanintie,Norrsidansvägen,4,58
Nygårdinkatu,Nygårdsgatan,3,15
Nyhallantie,Nyhallavägen,1,88
Nyjälontie,Nyjälovägen,30,49
Palotie,Brandvägen,1,
Poste Restante,,,
Pännäistentie,Bennäsvägen,415,725
Rakholmintie,Rakholmsvägen,8,24
Sandöntie,Sandövägen,2,211
Skrufvilankatu,Skrufvilagatan,2,10
Sursikinkuja,Sursikgränd,22,
Sursikintie,Sursikvägen,19,49
Svartnäshagantie,Svartnäshagavägen,7,
Svedjekullankuja,Svedjekullagränd,2,6
Svedjekullantie,Svedjekullavägen,1,4
Tallbackantie,Tallbackavägen,5,124
Tegelbackantie,Tegelbackavägen,10,24
Teollisuustie,Industrivägen,1,7
Tunnholmantie,Tunnholmsvägen,61,
Vaasantie,Vasavägen,1,195
Valtatie,Riksvägen,828,
Öjentie,Öjesvägen,21,174
Östensötie,Östensövägen,8,376
