street_fi,street_sv,lono,hino
Armaantie,,103,
Eemelintie,,9,62
Haavistonselänkuja,,5,9
Haavistonseläntie,,6,70
Hietaranta,,9,35
Hietojantie,,21,24
Hopeaseläntie,,6,50
Huonpohjantie,,11,14
Hurrintie,,5,36
Huutokalliontie,,18,114
Janssonintie,,2,243
Jokelantie,,57,107
Jokirannantie,,23,42
Joutsenlahdentie,,46,
Jussintie,,52,64
Jyrkkävalkamantie,,88,92
Jyrkänkärjentie,,53,83
Jyrkäntie,,60,74
Järvistie,,2,211
Kaijanpesäntie,,126,145
Kallioniementie,,35,
Kangasniementie,,29,88
Kantolantie,,22,
Karjumäki,,5,18
Kartanonmäentie,,45,81
Kaskirannantie,,20,26
Katajapolku,,37,88
Keltalahdentie,,11,311
Keltaniemenkuja,,15,23
Keltaniementie,,7,412
Keskisensyrjä,,5,81
Kesulahdentie,,60,374
Kinispolku,,6,8
Kinnarintie,,9,57
Kivilaaksontie,,4,18
Kivirannantie,,65,161
Kivistön Rantatie,,10,20
Koirakiventie,,139,292
Koivikkomäentie,,8,
Koivujoentie,,69,181
Kopposelantie,,14,
Kopsuontie,,671,1949
Kotkanniementie,,56,311
Kummelintie,,128,140
Kurisjärventie,,31,41
Kurkistentie,,132,
Köykäsentie,,19,137
Lahnalammintie,,11,
Latomäentie,,44,88
Lehdistönpohjantie,,6,66
Lehmuskuja,,1,15
Leiritie,,,
Linjatie,,3,100
Liuhtolantie,,68,86
Lähdekuja,,30,
Merosentie,,3,9
Mommistentie,,83,
Mustalahdentie,,5,74
Näsiäntie,,4,26
Paahialantie,,70,
Paljärventie,,1,94
Patalahdenniementie,,10,102
Puroniementie,,7,17
Puutarhatie,,27,141
Puutteenkärjentie,,59,89
Puutteentie,,142,150
Pyhäjärventie,,5,366
Pyhäniementie,,41,383
Pyhävuorentie,,85,89
Raitti,,46,
Rajalantie,,125,145
Rantakalliontie,,18,71
Rautkalliontie,,90,
Rauvolantie,,2,72
Rinnepolku,,9,27
Ruisniementie,,40,102
Rytötie,,19,55
Saarensalmentie,,6,
Sahakoskentie,,13,19
Sammalkalliontie,,30,68
Sammalniementie,,17,72
Satulatie,,50,96
Savelanniementie,,7,198
Savisentie,,17,31
Siikalahdentie,,35,75
Sirkkulahdentie,,55,90
Sulkusalmentie,,7,46
Susmäentie,,60,
Syrjäläntie,,10,220
Särkisyrjäntie,,57,185
Taivatlammintie,,4,
Talasniementie,,10,92
Tapsantie,,22,32
Tievantie,,9,20
Tuhkalaisentie,,31,
Töyssymäentie,,30,54
Uitonharjuntie,,,
Uitonrantatie,,50,95
Uitonsalmentie,,10,34
Uitontie,,7,571
Vahteristontie,,3,171
Vedentaustantie,,315,530
Vieporintie,,31,
Vihtamaantie,,70,126
Vilenintie,,47,
Vilhelmintie,,67,148
Viljastenpohja,,4,123
Vuorenlammintie,,223,
Vuorenpolku,,35,43
Vähä-Paljärventie,,7,89
Ykäntie,,17,35
Ylä-Pietiläntie,,33,
Äeslahdentie,,71,109
