street_fi,street_sv,lono,hino
Anni Lillsunden Tie,Anni Lillsundes Väg,10,34
Björknäsintie,Björknäsvägen,1,7
Byraden,,,
Harparskogintie,Harparskogvägen,1,13
Hiekkapolku,Sandstigen,2,17
Ingelnäsintie,Ingelnäsvägen,141,
Koulupolku,Skolstigen,2,
Mannerheimintie,Mannerheimvägen,51,480
Pikkupolku,Lillstigen,1,6
Rantakaari,Strandsvängen,9,27
Rintamamiehentie,Frontmannavägen,1,21
Skogbyn Ruukintie,,263,265
Skogbyn Sahatie,Skogby Sågvägen,9,24
Skogbyn Satamatie,Skogby Hamnvägen,9,
Skogbyntie,Skogbyvägen,37,103
Skogskanten,,1,
Spjutsbölentie,Spjutsbölevägen,184,266
Suursuontie,Storträskvägen,1,23
Svartvikintie,Svartviksvägen,46,82
Vanha Kasarmi,Gamla Kasern,,
Yhdystie,Förbindelsevägen,1,13
