street_fi,street_sv,lono,hino
Arrajärventie,,16,185
Halkokorventie,,1,362
Halkotie,,6,16
Heinolantie,,936,1483
Karhumäenkuja,,31,
Katajakallionpolku,,6,72
Kaurissuontie,,21,63
Keskimaantie,,7,47
Kettulantie,,36,372
Kiviniemenkuja,,1,17
Kiviniementie,,26,221
Koivulantie,,3,29
Kulokalliontie,,18,50
Laiduntie,,18,199
Lapikistontie,,59,
Lietojoentie,,36,55
Lummaspohjantie,,65,103
Metsäkyläntie,,149,410
Ojasentie,,4,56
Paavonpolku,,,
Pataanvuorentie,,35,117
Saniaistentie,,10,57
Suulaanlahdentie,,19,55
Uusituvantie,,66,92
Varsapolku,,2,
