street_fi,street_sv,lono,hino
Ansaritie,Orangerivägen,1,8
Hellemäenpolku,Hetbackastigen,1,14
Huopalahdentie,Hoplaksvägen,20,32
Kangaspellontie,Malmåkersvägen,1,10
Lapinmäentie,Labbackavägen,1,
Luuvaniementie,Lognäsvägen,1,16
Mesenaatinkuja,Mecenatens Gränd,1,4
Mesenaatintie,Mecenatens Väg,1,19
Muusanpolku,Musans Stig,1,4
Muusantori,Musans Torg,1,5
Naantalintie,Nådendalsvägen,2,
Niemenmäenkuja,Näshöjdsgränden,1,3
Niemenmäentie,Näshöjdsvägen,1,12
Porintie,Björneborgsvägen,1,9
Poste Restante,,,
Raumantie,Raumovägen,1,9
Taiteentekijäntie,Konstnärsvägen,7,
Talin Kartano,Tali Gård,,
Talin Puhdistamo,Tali Reningsanläggning,,
Talin Puistotie,Taliallen,12,
Teljäntie,Täljevägen,1,11
Ulvilankuja,Ulfsbygränden,6,
Ulvilanpuisto,Ulfsbyparken,,
Ulvilantie,Ulfsbyvägen,1,33
Uudenkaupungintie,Nystadsvägen,1,8
Vanha Viertotie,Gamla Chaussén,1,27
Viertotien Aukio,Chausséplan,1,
Vihdintie,Vichtisvägen,2,14
