street_fi,street_sv,lono,hino
Aapiskuja,,1,3
Ahontie,,11,33
Ahopolku,,3,
Ahvenjärventie,,10,
Ainonmaantie,,23,
Aittapolku,,7,27
Akiskorventie,,232,254
Ameentie,,362,
Arajärventie,,8,301
Arametsäntie,,,
Arolantie,,6,43
Arvolantie,,12,52
Fransinkuja,,6,
Hakalantie,,5,
Hakalanvuorentie,,8,63
Halmeenmäentie,,26,46
Harjulantie,,1,17
Heinontie,,11,
Hevoshaantie,,17,22
Hilmanpolku,,28,
Hirsikorventie,,33,128
Hirsiläntie,,70,72
Hirvijärventie,,14,243
Hoikkasentie,,88,94
Hollarintie,,53,
Huuhkajapolku,,3,10
Hyvätintie,,4,13
Höyssäntie,,28,62
Ihamäentie,,22,26
Ihantolantie,,10,22
Inhankulmantie,,47,309
Karstunpisto,,68,213
Karstuntie,,19,249
Karvasentie,,63,70
Kehrontie,,26,1135
Kennontie,,60,72
Kesäniementie,,4,30
Kiilojärventie,,33,
Kivijärvenranta,,8,58
Kivijärventie,,34,145
Koivukalliontie,,8,94
Kontinmaantie,,10,
Koskenkyläntie,,111,835
Koskenranta,,1,7
Kotitie,,5,15
Kotomäki,,40,60
Koulumäentie,,1,65
Koulumäntie,,46,
Kraviojantie,,24,
Kukkolantie,,18,90
Kurjentie,,8,30
Kuuselantie,,13,90
Laaksontie,,14,64
Laitikantie,,4,17
Lehdontie,,13,
Lehteläntie,,33,
Lepolantie,,6,92
Leppäkankaantie,,98,114
Linnunlaulu,,21,
Littuskiventie,,76,243
Lähdekorventie,,6,66
Majarannantie,,37,
Mantere,,,
Mantereenraitti,,5,
Mantereentie,,279,420
Menkalantie,,8,70
Metsästysmajantie,,,
Miekantie,,7,130
Miikunpolku,,9,
Mikkolantie,,24,40
Montionrinne,,1,14
Mustiaistie,,4,24
Mustisenrinne,,1,6
Mutosennokka,,27,29
Niemimaantie,,37,
Ojalankulmantie,,48,329
Ojansuu,,23,39
Ojatie,,13,45
Olkianlahdentie,,191,259
Onkemäentie,,3,15
Oravajärventie,,359,
Paavontie,,19,135
Pakkalantie,,32,71
Palomäentie,,94,98
Pankkipolku,,2,10
Pastellintie,,15,36
Peltomäentie,,42,126
Pirkkalanniementie,,27,113
Pispansaarentie,,30,
Ponnentie,,20,33
Puimalantie,,13,21
Pulkkisentie,,1,3
Pussimäentie,,55,85
Päivärinteentie,,22,102
Pöllöntie,,10,41
Pöllövuorentie,,54,
Raaskantie,,50,68
Rahkatie,,1,23
Rantahaantie,,14,38
Rapulahdentie,,46,66
Rassantie,,5,29
Riihitie,,5,33
Riitalantie,,32,818
Rionmaankuja,,5,
Rionmaantie,,11,16
Riuttankulma,,,
Riuttonkulmantie,,2,490
Röhmäänmäentie,,15,19
Saarikunnantie,,193,386
Salmenportaantie,,35,51
Sassintie,,10,34
Sillanpääntie,,22,
Soilunrannantie,,40,
Soiluntie,,86,
Stoltintie,,7,
Suojalantie,,15,45
Suutarinmaantie,,33,
Tarimaantie,,105,290
Taulaniementie,,106,128
Tervakalliontie,,6,52
Tähtientie,,6,30
Valkkistentie,,290,319
Vallitie,,3,12
Venlanpolku,,1,5
Veslinintie,,9,15
Viraantie,,224,420
Viskarintie,,76,
Vuolisjärventie,,214,214
Vuorenojansaarentie,,25,65
Vuorenojantie,,16,78
Ylisentie,,27,
Öyräntie,,18,80
