street_fi,street_sv,lono,hino
Ahvenlahti,,95,
Angerniementie,,45,105
Apurinniementie,,66,100
Enonkoskentie,,3766,4041
Hakoniementie,,17,289
Hanhivirrantie,,28,
Hankasalo,,1,9
Harjusuontie,,1,3
Hepomäentie,,74,530
Heposaarentie,,132,138
Honkaniementie,,81,
Härkki,,,
Ihamaniementie,,39,1494
Ihamaniemi,,,
Joukonniementie,,133,287
Joukonniemi,,,
Jänissaarentie,,55,
Jänissaari,,50,500
Karjalanlahdentie,,14,66
Koivutie,,13,250
Kuoppasalontie,,8,952
Kurtinvuorentie,,15,250
Kuuselantie,,146,148
Kyymäentie,,166,
Laavuslahdentie,,44,
Lehminiementie,,48,200
Louhipolku,,16,
Majasaarentie,,20,94
Matkolahdentie,,230,
Matkonlahdentie,,102,
Matkonlahti,,,
Moninniementie,,79,127
Mustaniementie,,7,535
Mäkrämäentie,,,
Pekkolantie,,135,
Peltoniementie,,61,197
Pyttyvedentie,,255,360
Päivärinteentie,,10,937
Pöytälahdentie,,24,233
Ranta-Ruunaniemi,,65,
Rekitaipaleentie,,158,728
Ruunaniemi,,45,105
Salonahontie,,35,110
Savonlahdentie,,17,39
Tamponniementie,,30,
Tyyneläntie,,2,30
Uitontie,,48,
Valkeisniementie,,210,
Vääräntauksentie,,154,903
