street_fi,street_sv,lono,hino
Aittatie,Bodvägen,1,36
Akselitie,,4,6
Asentajantie,Montörvägen,1,19
Aurapolku,Plogstigen,3,11
Auratie,Plogvägen,1,42
Björkmossintie,Björkmossvägen,44,91
Brinkinkuja,Brinkgränden,1,6
Flugunabbantie,Flugunabbavägen,59,
Grossintie,Gråssivägen,1,20
Gunnarsintie,Gunnarsvägen,2,18
Heinolankaari,Heinolasvängen,1,24
Heinolankatu,Heinolagatan,1,11
Heinolankuja,Heinolagränden,1,10
Heinolanpolku,Heinolastigen,1,6
Heinäpolku,Höstigen,1,19
Hevoshaantie,Hästhagavägen,1,8
Hiihtotie,Skidvägen,1,7
Indolantie,Indolavägen,1,42
Isokalliontie,Storbergsvägen,2,7
Isokoskentie,Storforsvägen,,
Isotanhu,Stortåget,2,28
Jaakonkatu,Jakobsgatan,1,9
Jaakonkuja,Jakobsgränden,1,
Jyväskyläntie,Jyväskylävägen,30,61
Kahvikuja,Kaffegränd,1,21
Kahvipolku,Kaffestigen,,
Kahvitie,Kaffevägen,3,5523
Karsobackantie,Karsobackavägen,2,38
Kartanontie,Hemgårdsvägen,2,24
Kaskitie,Svedjevägen,5,
Kauppakaari,Handelsvängen,2,9
Kaustarintie,Kaustarvägen,6,28
Ketopolku,Gärdesstigen,1,11
Ketotie,Gärdesvägen,2,14
Kolantie,Kålavägen,1,80
Koppisentie,Koppinenvägen,2,21
Korpintie,Korpvägen,34,71
Kuivaksentie,Kuivasvägen,3,9
Kuokkasuontie,Kråkasmossvägen,1,7
Kylvökuja,Såningsgränd,2,5
Kyläsepänkuja,Bysmedsgränden,1,3
Kyläsepäntie,Bysmedsvägen,9,18
Kytösavuntie,Svedjeröksvägen,2,20
Käpymetsäntie,Bäkoskogsvägen,1,31
Kärrytie,Kärravägen,1,6
Köykärinkuja,Köukargränd,1,6
Laakeritie,,4,
Laaksokuja,Dalgränd,1,6
Laaksopolku,Dalstigen,1,13
Laaksotie,Dalvägen,1,48
Latotie,Laduvägen,1,29
Linnusperäntie,Linnusperävägen,2,123
Lippuksentie,Lippusvägen,,
Mestarintie,Mästarevägen,1,10
Moottoritie,Motorvägen,6,
Mosalantie,Måsalavägen,1,33
Mäkilehdontie,Backgärdesvägen,1,6
Niittypolku,Ängstigen,1,8
Opettajankuja,Lärargränden,2,4
Oraspolku,Broddstigen,1,3
Perkaksenraitti,Perkaståget,,
Perkaksentie,Perkasvägen,1,10
Perkas,,4,122
Pikkukuja,Lillgränden,1,4
Pilkkarintie,Pilkarvägen,3,11
Pärehöylääjäntie,Pärthyvlarevägen,2,16
Raivaajantie,Röjarvägen,1,25
Rajaniitynpolku,Gränsängsstigen,2,10
Rajaniityntie,Gränsängsvägen,2,9
Rekitie,Slädvägen,1,5
Riihitie,Rivägen,5,38
Ruistie,Rågvägen,1,54
Sahrapolku,Årderstigen,1,7
Satokuja,Skördegränd,2,
Seltismäentie,Sältisbackavägen,2,24
Siemenpolku,Fröstigen,1,5
Suomalahdenpolku,Suomalastigen,1,12
Sysipolku,Träkolsstigen,1,12
Tanhukuja,Tåggränd,2,13
Teollisuustie,Industrivägen,1,14
Tiilipolku,Tegelstigen,1,5
Tiilisalontie,Tegelsalavägen,1,31
Tilustie,Ägovägen,1,4
Topparbackanpolku,Topparbackastigen,1,
Topparinmäentie,Topparbacksvägen,2,17
Tuomarinpolku,Domarsstigen,1,10
Tyllinkuja,Tylligränden,1,12
Tyllinpolku,Tyllistigen,3,7
Tyllintie,Tyllivägen,3,34
Vakkapolku,Skäppastigen,3,28
Vanha Ouluntie,Gamla Uleåvägen,2,92
Varstapolku,Slagastigen,1,24
Ventuksentie,Ventusvägen,76,84
Vessintie,Vessivägen,1,12
Vittsarlandintie,Vittsarlandsvägen,,
Välimäentie,Mitterstbackvägen,1,8
Wevarsintie,Wefvarsvägen,2,14
