street_fi,street_sv,lono,hino
Autiontie,,14,30
Halkokankaantie,,2,104
Halkolammentie,,1,45
Hannilantie,,4,6
Hannuntie,,1,5
Heinäkankaantie,,2,160
Herralantie,,3,
Hetekuja,,1,6
Juurelantie,,21,62
Kaarlontie,,,
Kalakentäntie,,8,18
Kallaantie,,9,40
Kangastie,,1,999
Kelotie,,2,6
Kiehistie,,3,11
Kivipolku,,3,
Kivirinteentie,,3,5
Kotaniementie,,1,49
Koulutie,,1,12
Lomapellontie,,5,
Marjatie,,2,16
Metsätie,,1,8
Mäenalasentie,,11,15
Mäntytie,,1,15
Pahkakummuntie,,1,199
Pietarinpolku,,1,25
Rauhantie,,2,26
Ritapolku,,3,
Ruottalantie,,1,22
Sallantie,,242,657
Sienitie,,,
Siporinne,,1,8
Sipovaarankatu,,3,38
Terninaalitie,,103,
Tervastie,,1,9
Tollantie,,5,29
Vainionpolku,,3,7
Vanhatie,,2,32
Vuopajankatu,,3,9
Vuopajankuja,,3,
Vuopajanpisto,,1,
Välikankaantie,,2,18
Ylikallaantie,,15,19
