street_fi,street_sv,lono,hino
Ahdintie,,21,40
Ahmankatu,,1,46
Ahventie,,1,10
Auvaisbergin Rantatie,,10,95
Auvaistentie,,7,43
Erkkilänkatu,,3,5
Haapanantie,,1,6
Hantuntie,,1,186
Harjustie,,2,10
Harmilanahre,,6,28
Haukitie,,1,9
Herrasniitynkatu,,7,12
Hiekkatie,,,
Honkalankuja,,1,4
Honkaniementie,,16,28
Ilveksenkatu,,1,34
Isokallantie,,1,3
Jousitie,,1,17
Jännekatu,,1,10
Kaarikatu,,1,9
Kairiskulmantie,,1,18
Kaistisenkatu,,2,28
Kaistisentie,,15,45
Kalastajantie,,1,14
Kampelatie,,1,12
Karhunkatu,,1,21
Kauhakatu,,4,
Kauriinkatu,,1,13
Kerttusenkatu,,4,
Ketoniitynkatu,,1,11
Kirjaltajantie,,10,100
Kirjosieponkatu,,1,8
Kiurunkatu,,1,9
Kontionkatu,,1,24
Koriston Rantatie,,19,52
Korpiniitynkatu,,1,9
Korsuvuorenkatu,,1,12
Kuhatie,,1,10
Kuikankatu,,2,15
Kultarinnankatu,,2,6
Kuovinkatu,,1,14
Kurjenkatu,,1,11
Kurkelantie,,1,222
Kurkisuonkatu,,1,19
Kärkikatu,,2,
Lahnatie,,1,9
Lehtotie,,6,10
Lemun Puistotie,,7,12
Lemunlahdentie,,4,6
Lemunniementie,,2,51
Lemunseläntie,,1,3
Lemuntie,,91,355
Lohitie,,1,8
Mallaskatu,,12,22
Marsukatu,,1,6
Meritie,,2,12
Metsolankatu,,1,10
Minkinkatu,,1,8
Naalikatu,,2,4
Nokkalantie,,7,11
Nuolikatu,,3,6
Nurminiitynkatu,,2,
Otsonkatu,,1,23
Pajusirkuntie,,2,11
Panimokatu,,1,
Peurankatu,,1,14
Piispanristintie,,1,10
Pikkutyllinkuja,,6,
Pikkutyllintie,,3,17
Poikluomantie,,1,34
Poronkatu,,1,12
Pyhän Katariinan Tie,,200,364
Rauvolankuja,,1,10
Rauvolanlahdentie,,1,120
Rauvolantie,,1,258
Revonhäntä,,2,4
Revonkatu,,1,16
Sampikuja,,1,8
Sarapistontie,,1,12
Saukonkatu,,2,10
Sorvakuja,,1,7
Sovinnonmäentie,,31,
Sudenkatu,,1,9
Särkikuja,,1,8
Säynästie,,1,8
Taimentie,,1,6
Takatie,,2,4
Tammukkakuja,,1,
Telakatu,,1,5
Terätie,,2,4
Tiklintie,,1,11
Tiurakuja,,1,6
Torppalantie,,2,91
Turskakuja,,1,
Turskatie,,2,11
Uudenmaantie,,,
Vasankatu,,1,10
Verkkokuja,,1,11
Välikatu,,2,6
Wiperintie,,6,8
Yli-Lemuntie,,82,86
Yrittäjänkatu,,1,12
