street_fi,street_sv,lono,hino
Ajoksentie,,391,750
Ajos,,,
Etappitie,,41,45
Honkapolku,,9,15
Jatulintie,,89,
Kalamiehenkatu,,2,28
Kalasatamankatu,,3,11
Kalasatamantie,,17,121
Kipparinkatu,,3,9
Korostennokantie,,7,34
Korostenrannantie,,5,25
Laivapojankatu,,1,20
Laivurinkatu,,1,21
Lastaajankatu,,1,16
Luotsiasemankatu,,,
Luotsiasemantie,,,
Luotsinkatu,,1,17
Merimiehenkatu,,1,13
Murhaniementie,,217,
Perämiehenkatu,,1,15
Poijukatu,,2,13
Poste Restante,,,
Pursimiehenkatu,,1,13
Reimarinpolku,,4,
Satamarakentajankatu,,1,16
Syväsatama Ajos,,,
Tullimiehenkatu,,1,17
Verkkokarintie,,15,43
Öljysatamantie,,90,138
