street_fi,street_sv,lono,hino
Aaponkuja,,3,7
Aarnenpolku,,1,14
Ainonpolku,,5,
Airokuja,,3,6
Aittapolku,,2,4
Alatie,,2,20
Anselmintie,,7,
Arventie,,1,8
Asemanmäki,,2,
Fabianintie,,1,14
Haapatie,,1,16
Hakakuja,,5,22
Hakamaantie,,2,235
Hakapolku,,1,4
Hangaslammintie,,4,14
Harjunkankaantie,,2,137
Heikkisentie,,3,24
Heinäkankaantie,,5,112
Hepovaarantie,,1,15
Hirveläntie,,2,17
Hirvisaari,,26,
Hirvitie,,2,6
Honkatie,,1,5
Hosiantie,,,
Hotellitie,,1,
Hätkäläntie,,2,4
Höylätie,,15,28
Ilmarintie,,2,66
Ilvestie,,1,
Impivaarantie,,10,12
Isännöitsijänsilta,,2,
Jalastie,,3,
Jalostamontie,,1,
Jokamiehentie,,4,14
Jukolantie,,2,8
Juokslahdentie,,10,555
Jussinraitti,,1,20
Jämsäntie,,1,61
Kaakkolammintie,,104,131
Kaakkurinpolku,,1,7
Kaartotie,,1,28
Kaatopaikantie,,65,
Kaivurintie,,2,
Kalamiehentie,,,
Kallenpolku,,2,15
Kankarisveden Selkäsaari,,14,
Kannaksentie,,1,26
Kanoottitie,,1,10
Kappalaisenkuja,,1,5
Kattilamäentie,,3,20
Kaunismäentie,,1,19
Kauppakuja,,1,6
Kenraalintie,,1,17
Keskusraitti,,18,22
Kesäranta,,,
Ketotie,,1,8
Ketuntie,,2,6
Kielotie,,6,14
Kinkolantie,,1,23
Kinulantie,,1,26
Kisällintie,,1,3
Koivumäentie,,19,31
Koivutie,,1,28
Konilannotkontie,,2,8
Koppelomäentie,,11,203
Korventie,,3,29
Koskenpääntie,,4,557
Koskenväylä,,2,9
Koskikarantie,,1,
Kotiharjuntie,,2,18
Kotikuja,,2,10
Kotipolku,,2,22
Koulutie,,4,19
Kovelotie,,1,6
Kukkulankuja,,1,10
Kukkulantie,,4,28
Kulmakuja,,1,5
Kuusikuja,,1,11
Kuusitie,,3,7
Kämmekkätie,,1,6
Käpykuja,,1,7
Kärpäntie,,3,
Kärrysepäntie,,2,11
Köyryssaari,,16,126
Laaksotie,,1,28
Laitakuja,,2,14
Lammenkuja,,3,27
Lammentie,,1,12
Lammilanpolku,,20,
Lastaajantie,,2,26
Lastutie,,1,34
Latovainiontie,,9,11
Latutie,,1,26
Laukkalantie,,1,3
Laurinkuja,,3,15
Lavaojantie,,2,30
Lehmisuontie,,4,12
Leinikinpolku,,1,6
Leposaari,,2,
Leppämäentie,,1,12
Leppätie,,1,13
Liisankuja,,1,24
Linnamäentie,,1,50
Lähdepolku,,4,
Lähteenmäentie,,1,11
Löydyntie,,2,15
Maijanpolku,,2,4
Manunpolku,,1,14
Matara,,,
Matarakuja,,2,
Mataranranta,,1,
Matinkuja,,1,18
Mellanranta,,,
Mellantie,,3,9
Metsotie,,2,10
Metsurintie,,1,9
Metsäoppilaitoksentie,,3,16
Metsätie,,1,5
Mikkolankuja,,15,19
Muilahdenraitti,,13,66
Muilahdentie,,15,21
Mulikontie,,1,42
Mustasaari,,86,198
Myllyharjuntie,,2,26
Myllymäki,,,
Mäkeläntie,,1,75
Mäkirinne,,2,
Männistöntie,,1,11
Mäyrämäki,,,
Möntöläntie,,7,9
Mörkölänmutka,,1,31
Naiskoskentie,,2,15
Naulapolku,,1,3
Nivavuorentie,,1,13
Nosturintie,,1,
Nousutie,,1,6
Nuijala,,,
Näretie,,3,
Näsiänraitti,,10,
Oinaalantie,,13,59
Oinaskuja,,1,10
Oinasranta,,2,6
Omenamäki,,,
Opinpussi,,4,8
Opintie,,2,96
Oravatie,,2,
Orivuorentie,,1,22
Oskarinpolku,,1,12
Paatsamatie,,1,16
Paljakantie,,14,460
Papinmäentie,,81,
Papinnoro,,,
Papinrinne,,1,39
Papinvalkama,,54,
Paratiisi,,34,68
Paratiisintie,,48,
Pekantie,,3,8
Pellervontie,,1,7
Pellonreuna,,1,5
Petäjävedentie,,928,
Pihkatie,,1,3
Pihlajatie,,4,21
Piilontie,,1,39
Pinokuja,,1,8
Pitkäläntie,,55,
Polvitie,,1,8
Poppelitie,,1,10
Poste Restante,,,
Puistokuja,,1,7
Puistolantie,,19,28
Purkaamontie,,3,8
Puutarhatie,,2,10
Puutarhurintie,,1,10
Pykäläntie,,109,
Pynnöläntie,,5,22
Päivärinteentie,,4,8
Pääskyntie,,1,16
Raiviontie,,1,214
Rantaraitti,,,
Raspipolku,,3,
Rastaanpolku,,1,3
Rasuanniemi,,,
Rasuanrinne,,2,28
Rasvanrinne,,,
Ratavarrentie,,25,30
Rauhalantie,,5,11
Rauhantie,,3,
Rekitie,,2,14
Rekkatie,,1,6
Rekola,,,
Rekola-Savelatie,,161,
Rekolantie,,2,12
Riihijärventie,,172,770
Rinnekuja,,1,8
Rintalantie,,61,
Ristontie,,1,16
Rongontie,,2,74
Roopenpolku,,5,9
Rovastinkuja,,1,4
Rususaari,,14,
Ruuhitie,,2,11
Ryönintie,,2,2
Räätälintie,,1,17
