street_fi,street_sv,lono,hino
Ahvenlammentie,,2,18
Ala-Leihuntie,,5,
Aurantie,,,
Eteläojantie,,1,157
Hanhiahontie,,32,74
Heinikintie,,100,
Helteenlahdentie,,10,
Heterannantie,,11,71
Hiidenrannantie,,,
Hillerintie,,11,65
Hoppulantie,,4,86
Hovimäentie,,14,42
Hovintie,,2,60
Häikiönmäentie,,8,514
Jokipääntie,,10,750
Jupintie,,11,55
Kainula,,,
Karilantie,,13,32
Kirkkoahontie,,737,900
Koistilanpolku,,10,79
Koivulantie,,5,56
Koivurannantie,,,
Kontiomäentie,,41,
Korvanniementie,,3,396
Kullervonkaari,,1,66
Kulunkierto,,2,55
Kulunnankuja,,4,23
Kulunnantie,,46,450
Kulunraitti,,5,27
Kuluntie,,3,32
Kurjentie,,14,
Kuusikkolehdontie,,50,50
Lampilankuja,,18,26
Leirilammentie,,2,51
Liettu,,124,
Loikkalantie,,31,63
Mansikkaniementie,,23,71
Mustikkamäentie,,2,44
Myllyniementie,,10,22
Mäkituvantie,,4,21
Mökkikyläntie,,3,25
Niemeläntie,,21,87
Palontie,,18,20
Pyörrepolku,,25,41
Pörösenlahdentie,,20,54
Rautiaisentie,,32,40
Ravitie,,25,43
Saarijärventie,,2,
Salmijärventie,,9,159
Sammakkolammentie,,6,427
Sivolantie,,26,100
Suontauksentie,,1,41
Suvenniementie,,40,192
Suvenniemi,,,
Syönlehdontie,,39,43
Särämäntie,,498,514
Taimisto,,1,27
Taivalpurontie,,22,48
Takkarannantie,,740,
Tervolankaari,,3,141
Tihiläntie,,4,10
Varjolantie,,3,60
Venesatamantie,,29,
Vuokatintie,,1,578
