street_fi,street_sv,lono,hino
Alavasantie,,1,
Haavisto,,55,
Hakotie,,3,
Inarintie,,2,1969
Jokelantie,,,
Jokelanvaarantie,,4,54
Kirnupalontie,,1,120
Koskenkorvantie,,2,31
Kouluntie,,,
Kuortanotie,,121,165
Kuutamokuja,,17,
Luhtapolku,,5,7
Maaruskantie,,3,15
Munajärventie,,10,14
Ounasjoentie,,719,1619
Palosaarentie,,2,30
Pierkunpolku,,60,
Rakanmäentie,,35,
Revontultentie,,100,
Rillanpolku,,70,
Saarelantie,,5,9
Siimeksentie,,1,19
Sikkolan Metsätie,,221,
Sikkolantie,,2,180
Sokkaporantie,,1,54
Takapalontie,,29,
Äijinpolku,,23,27
Äijänmaa,,30,
