street_fi,street_sv,lono,hino
Ampuhaukantie,,1,10
Haulitie,,1,16
Helatie,,1,4
Hiirihaukantie,,1,12
Hiirulaisenkuja,,4,
Hopeatie,,1,
Hukkasenkuja,,1,5
Jalohaukantie,,1,8
Joutsentie,,1,
Jänönkuja,,2,5
Kanahaukantie,,1,4
Kiilakivenkuja,,1,4
Kiilakiventie,,1,10
Kotkantie,,1,3
Kultatie,,1,5
Kurrenkuja,,2,12
Käätytie,,2,8
Lyijytie,,2,6
Maakotkantie,,14,20
Maljatie,,1,12
Merikotkantie,,1,5
Metsänkuninkaantie,,1,47
Nuolihaukantie,,1,6
Otsonkuja,,1,9
Pronssitie,,1,14
Repolaisentie,,1,12
Riipustie,,1,7
Ruukinkuja,,1,
Sarkkatie,,1,15
Solkitie,,1,15
Sormustie,,1,8
Suohaukantie,,1,4
Tahkokangas,,,
Tahkokankaantie,,1,
Tinatie,,4,18
Tiukutie,,1,20
Tornihaukantie,,2,12
Tuoppitie,,2,8
Tuulihaukantie,,1,9
Urheilupuistontie,,33,
Varpushaukantie,,1,7
Vaskitie,,1,10
