street_fi,street_sv,lono,hino
Anttilan Kylätie,,2,413
Anttilantie,,13,43
Arjantie,,5,19
Eeruniementie,,27,67
Halkokarintie,,75,
Hanhistentie,,3,441
Heiniläntie,,7,
Hirvontie,,3,
Impolantie,,17,43
Kalliolantie,,6,8
Kanervotie,,29,
Katajamäentie,,9,18
Kaunismäentie,,12,
Kedontie,,63,100
Koivulaaksontie,,42,54
Kotamäentie,,5,38
Kotipolku,,1,12
Kukkaskedontie,,32,44
Kuuslahdentie,,40,
Köymärinkulma,,22,95
Luodontie,,52,
Matoniementie,,9,91
Meri-Heikolantie,,103,117
Meripolku,,9,29
Merirannantie,,6,18
Nokkalantie,,8,10
Paronperäntie,,198,
Perolantie,,1,86
Petekarintie,,30,154
Pukkilantie,,18,113
Pyhärannantie,,200,667
Päträmäentie,,3,49
Rannikontie,,32,85
Ranta-Heikolantie,,3,27
Rauvolantie,,24,
Rintasentanhua,,3,16
Santavirrantie,,7,9
Savurannantie,,68,76
Suojanmaantie,,5,146
Susiniementie,,6,66
Suvelantie,,24,
Tupalahdentie,,3,90
Tuulirannantie,,11,37
Tuurningaistentie,,31,
Umpkarintie,,3,271
Urmluodontie,,23,124
Vainilantie,,3,
Viertolantie,,8,16
Viherlaaksontie,,14,
Voikarintie,,67,83
Voiluodon Kylätie,,2,35
Vuoristontie,,11,36
