street_fi,street_sv,lono,hino
Berghällinpolku,Berghällsstigen,1,4
Emännänpolku,Husmödrastigen,1,33
Hallitie,Hallvägen,5,10
Joenlaaksontie,Ådalsvägen,1,
Knorren,,2,
Länsiniementie,Västeruddsvägen,58,86
Maanmiehentie,Lantmannavägen,6,
Maanviljelijäntie,Lantmansvägen,6,
Metsurintie,Famnhuggarevägen,1,7
Metsäkuja,Skogsgränd,5,7
Museotie,Museivägen,1,10
Norrsundviikintie,Norrsundvikvägen,1,110
Näsuddintie,Näsuddsvägen,112,
Palvelijattarenpolku,Tjänarinnestigen,1,4
Satulasepänkuja,Sadelmakargränd,1,5
Snickarsintie,Snickarsvägen,2,19
Storgård,,,
Taksvärkinkuja,Dagsverkargränd,2,4
Teglarsintie,Teglarsvägen,21,
Torpparinpolku,Torparstigen,1,4
Valhallankuja,Valhallagränd,1,10
Valhallanpolku,Valhallastigen,1,3
Valhallantie,Valhallavägen,1,32
Vestlaxintie,Vestlaxvägen,100,106
Voudintie,Fogdevägen,1,20
Vreta,,,
Vretantie,Vretavägen,29,70
