street_fi,street_sv,lono,hino
Asematie,,1,4
Kaipaalanrinne,,1,12
Kajaanintie,,141,153
Karhuntie,,1,20
Kauppiaankatu,,1,6
Kipparintie,,5,18
Koivutie,,3,12
Kontiomäentie,,2,13
Koulutie,,1,3
Kuusistontie,,1,
Käsityöläisentie,,1,6
Laanniementie,,4,6
Leppiläntie,,2,42
Losotörmäntie,,6,
Marjalantie,,3,15
Mataraniementie,,6,22
Mesikämmenentie,,1,9
Mustarannantie,,1,15
Mäntytie,,3,12
Nallenpolku,,4,6
Omakotitie,,4,32
Paakintie,,1,6
Pellonpääntie,,1,5
Pihlajatie,,4,18
Puikkokoskentie,,,
Purolankuja,,1,8
Purotie,,1,7
Puutteenperäntie,,1,12
Reijola,,,
Savirannantie,,19,85
Sivupolku,,3,11
Sotkamontie,,2,31
Tallikuja,,1,3
Tallitie,,2,8
Tololanmäentie,,4,20
Vaihdekuja,,4,
Vanha Viitostie,,,
Veturikuja,,1,
Viitostie,,1,44
