street_fi,street_sv,lono,hino
Abramsbyntie,Abramsbyvägen,11,195
Finnbyntie,Finnbyvägen,51,153
Finnträskinpolku,Finnträskstigen,19,22
Finnträskintie,Finnträsksvägen,3,39
Harakankellonkuja,Ängsklocksgränden,2,
Heinäkedontie,Hövallsvägen,,
Joutsenharju,Svanåsen,9,15
Joutsenlahti,Svanviken,27,91
Joutsenranta,Svanstranden,7,9
Joutsensalmi,Svansundet,42,56
Kiurunkannuksenkuja,Nunneörtsgränden,,
Kiurunkannuksentie,Nunneörtsvägen,1,
Linturannantie,Linturantavägen,22,
Malmen,,29,64
Metsäniitynkuja,Skogsängsgränden,,
Metsätähdenkuja,Skogsstjärnegränden,,
Metsätähdentie,Skogsstjärnevägen,,
Niittyrinne,Ängsbrinken,7,13
Niittyrinteenaukio,Ängsbrinksgläntan,2,
Rantaniityntie,Strandsängsvägen,5,
Ritarinkannuksentie,Riddarsporrevägen,6,
Sarvvikin Puistotie,Sarvviksallén,33,
Sarvvikinkuja,Sarvviksgränden,2,6
Sarvvikinmäki,Sarvviksbacken,7,
Sarvvikinpiha,Sarvviksgården,2,
Sarvvikinpolku,Sarvviksstigen,21,
Sarvvikinraitti,Sarvviksstråket,,
Sarvvikinrinne,Sarvviksslänten,1,9
Sarvvikintie,Sarvviksvägen,3,132
Siltarannankuja,Brostrandsgränden,4,10
Siltaranta,Brostranden,,
Sinikellontie,Blåklocksvägen,,
Torsvikintie,Torsviksvägen,2,160
Tulikukankuja,Kungsljusgränden,1,
Ukonhatunkuja,Stormhattsstigen,4,
Ukonkellonkuja,Hässleklocksgränden,,
Ukonkellontie,Hässleklocksvägen,4,
