street_fi,street_sv,lono,hino
Ahventie,Abborsvägen,10,210
Bjondahlintie,Bjondahlsvägen,20,185
Bobackintie,Bobackvägen,24,110
Bodöntie,Bodövägen,16,210
Eirikintie,Eirikasvägen,19,51
Finnentie,Finnevägen,8,250
Färinabbantie,Färinabbavägen,152,
Grummelöntie,Grummelövägen,15,
Gäddhagantie,Gäddhagavägen,23,31
Hummelholmantie,Hummelholmsvägen,1,457
Hästhagantie,Hästhagavägen,10,266
Högnäsintie,Högnäsvägen,9,27
Järvitie,Sjövägen,24,26
Kantarellintie,Kantarellvägen,50,
Klubbhagantie,Klubbhagavägen,11,91
Knäcknäsintie,Knäcknäsvägen,17,
Lepplaxintie,Lepplaxvägen,99,187
Lufolkintie,Lufolksvägen,17,
Långmossvägen,,50,60
Lövholmintie,Lövholmsvägen,21,58
Passhällintie,Passhällsvägen,71,
Rukoushuoneentie,Bönehusvägen,7,11
Seurantalontie,Samlingshusvägen,9,41
Skepparnabbantie,Skepparnabbavägen,19,73
Skorpintie,Skorpvägen,5,
Sotilastorpantie,Soldattorpvägen,40,130
Söderholmintie,Söderholmsvägen,20,257
Öjskatantie,Öjskatavägen,24,
