street_fi,street_sv,lono,hino
Alaasenmäki,,29,45
Hanhikoskentie,,140,319
Honkarannantie,,16,161
Jokilahdentie,,46,54
Jokiniementie,,4,
Kankaankyläntie,,13,84
Keltontie,,45,51
Koivulaksontie,,71,195
Koskenmäentie,,10,217
Koskentie,,5,270
Kyntäänmäentie,,,
Larvatie,,34,
Malkakoskentie,,162,210
Malkamäentie,,6,48
Malkaniementie,,4,105
Maunumaantie,,72,560
Mustakorventie,,14,189
Pakantie,,,
Pukkilantie,,547,604
Pukkisenkuja,,10,
Rämäläntie,,3,76
Talvitientie,,48,50
Vanhatie,,19,560
Vatajantie,,452,612
Voitonnevantie,,83,110
