street_fi,street_sv,lono,hino
Ahola,,,
Aittolahdentie,,56,245
Jokiranta,,103,
Joutsenjärventie,,11,1417
Jänislahdentie,,47,210
Järveläntie,,27,211
Kannaksentie,,83,130
Kaukalokaarre,,43,
Kaukolantie,,23,90
Keihäri,,,
Keihärinkoskentie,,281,2007
Keijalantie,,31,281
Kivimäentie,,61,380
Komujoentie,,3,59
Koskirannantie,,2,39
Kuivaniemi,,,
Kutemaisentie,,59,521
Luotolansaarentie,,21,390
Muurainkorventie,,313,313
Muurue,,,
Muurueentie,,29,608
Muuruentie,,54,512
Mäkelänlenkki,,56,228
Mäntyniementie,,106,130
Mökkitie,,53,
Oksalantie,,31,53
Peiponkaarre,,62,84
Peuraniementie,,104,
Rajalahdentie,,6,144
Rajaniementie,,100,196
Rantalantie,,6,128
Rasilantie,,3,170
Ristniementie,,36,102
Sakintie,,40,51
Salonkärjentie,,124,179
Saukonniementie,,,
Sulunkuja,,,
Suluntie,,88,
Talviaislahdentie,,,
Tanssitie,,70,118
Toivolantie,,11,304
Uittotie,,12,32
Vepsintie,,28,76
Vihtalahdentie,,2,15
