street_fi,street_sv,lono,hino
Ahjotie,,1,10
Alasintie,,2,24
Apilakaarre,,1,21
Haapatie,,2,9
Honkamäentie,,1,54
Honkarannantie,,1,18
Jokisuuntie,,4,14
Jurrintie,,8,34
Juuripolku,,1,12
Jysänkoskenniementie,,182,
Jysänkoski,,,
Jälsipolku,,1,10
Kaarnakuja,,1,6
Kallioniementie,,1,7
Kantopolku,,1,14
Karjankierto,,1,48
Kerkkäkuja,,1,6
Käpykuja,,1,11
Laitila,,2,10
Laitilanmäki,,,
Laitilantie,,10,112
Latvapolku,,1,14
Laukantie,,10,14
Lehmitie,,1,13
Leppäkaarteentie,,1,43
Matalaraiviontie,,80,178
Mikonmäki,,1,10
Neulaskuja,,1,6
Oksakuja,,1,7
Paimentie,,1,14
Pajutie,,1,21
Paljetie,,11,20
Pihkapolku,,1,8
Pihlajarinne,,1,7
Raitatie,,4,
Risukuja,,1,7
Runkopolku,,1,14
Sepäntie,,1,8
Sikoahontie,,1,14
Tarhapolku,,1,6
Tervaskuja,,1,11
Tinurintie,,1,11
Tuomipolku,,3,6
Tynnörisentie,,1,3
Vaahterapolku,,1,14
Varpukuja,,1,10
