street_fi,street_sv,lono,hino
Aholanperäntie,,10,150
Alatie,,2,15
Eskolankuja,,10,
Kaskentie,,7,42
Kuoppaharjuntie,,50,
Laksontie,,5,55
Louekalliontie,,60,
Louetjärventie,,,
Louetkalliontie,,60,
Markkulantie,,8,28
Neitsytniementie,,86,242
Ojanperäntie,,46,140
Pitkärannantie,,36,90
Puustellintie,,16,109
Päivärinnantie,,10,44
Pöllänkankaantie,,4,24
Rautiontie,,325,743
Ruuttilantie,,143,181
Rääsiöntie,,4,71
Sepänkuja,,12,14
Sievinmäentie,,3,351
Tuomaalantie,,8,15
Turvalantie,,9,35
Vanhankirkontie,,9,163
