street_fi,street_sv,lono,hino
Ahlströminkatu,,34,41
Alvarintie,,1,17
Borginkatu,,4,17
Halmekatu,,3,5
Harjuntie,,1,43
Hevosharjunkatu,,12,
Juurikantie,,1,21
Kankunkuja,,1,
Kartasalonkuja,,1,67
Kiertotie,,21,27
Kirkkokuja,,,
Kissakoskenkatu,,4,8
Kopolankatu,,1,20
Korpelankatu,,,
Kosulankatu,,1,13
Lajulahdentie,,1,8
Lajunkuja,,2,8
Lapinkuja,,2,11
Linnasaarenkuja,,1,6
Markuntie,,1,19
Metsätie,,1,23
Miilukuja,,3,
Multniemenranta,,2,20
Mäntylänkuja,,3,8
Mäntytie,,1,16
Niittylänkatu,,3,5
Noormarkunkuja,,1,16
Paavontie,,1,22
Parsiuskatu,,6,16
Parsiuskuja,,18,
Pussilantie,,3,13
Rantalankatu,,1,5
Rantasalmentie,,1,16
Riittulanmäentie,,3,9
Rinnetie,,2,12
Saksalankuja,,2,
Satakunnankatu,,2,135
Savontie,,2,90
Sölvenkatu,,4,8
Sölvenkuja,,1,8
Tarpialankatu,,14,24
Tirmulankuja,,2,
Tirmulantori,,,
Unnukankatu,,9,41
Viltinkuja,,2,5
Viltinrannantie,,1,
Yrjöntie,,1,14
