street_fi,street_sv,lono,hino
Aholantie,,2,22
Ala-Pöyhöläntie,,32,
Alatalontie,,20,86
Aniantie,,16,77
Apronmäentie,,12,46
Hatniementie,,80,330
Heiskantie,,22,38
Heponiementie,,48,
Hietajärventie,,26,692
Hietaniementie,,30,
Huosiosjoentie,,51,
Joki-Kaipolantie,,112,171
Kapalolammentie,,95,
Kiviniementie,,65,
Koikkalanharjuntie,,11,
Koikkalanmyllyntie,,389,399
Koikkalantie,,697,2165
Koverontie,,259,
Kuuselantie,,12,103
Käenrannantie,,26,162
Laajaniementie,,61,207
Laajarannantie,,7,68
Lajuntie,,60,327
Lehtopurontie,,32,80
Leskeläntie,,44,86
Levänomaisentie,,944,
Luuslahdentie,,23,147
Maaralantie,,111,703
Myllymäentie,,2,
Mäköistentie,,1,320
Niementie,,5,68
Pajatie,,20,66
Pajusalmentie,,134,
Peltoniementie,,42,44
Peltorannantie,,95,
Pihlajasalontie,,163,520
Pohjoistuvantie,,82,90
Puikkosentie,,17,87
Pyhälahdentie,,3,176
Pälpänsalmentie,,44,340
Saattotie,,12,20
Saturannantie,,43,89
Sopalantie,,26,715
Suikkolantie,,24,
Taipalharjuntie,,31,47
Taipalintie,,131,710
Viserintie,,11,95
Välitie,,8,
