street_fi,street_sv,lono,hino
Hackmanintie,,1,
Hiisijärventie,,3,45
Juhananvaarantie,,4,36
Juutisentie,,2,13
Kotalahdentie,,3,20
Kuokkastenkoskentie,,11,16
Kuopiontie,,93,170
Kylmäpurontie,,9,18
Laholantie,,1,12
Lampsinrannantie,,8,8
Lopotintie,,4,10
Metelinmäentie,,1,26
Metsävastimontie,,1,17
Muikkulanniementie,,2,12
Patolantie,,1,9
Pöyhöläntie,,1,19
Rautavaarantie,,1,106
Rupikiventie,,6,16
Salmenkyläntie,,1,56
Savijärventie,,3,18
Savikyläntie,,3,53
Siivikontie,,30,
Sikkeläntie,,8,
Vanhatie,,4,12
Varpuvaarantie,,1,45
Vastimontie,,44,82
Verkkovaarantie,,2,53
