street_fi,street_sv,lono,hino
Autiontie,,39,462
Haukkalankuja,,37,106
Haukkalantie,,225,
Hiidenpolku,,3,25
Hiidensaarenkuja,,45,91
Hiidensaarentie,,14,710
Hiidenvuorentie,,,
Hiitolantie,,,
Iitintie,,532,
Jokilahdentie,,57,83
Kiviahontie,,25,109
Koivumäentie,,25,61
Kurtontie,,109,379
Kymentaantie,,399,761
Kymentaka,,,
Lapinkulmantie,,28,746
Lavanmäki,,41,
Mustalammentie,,1,64
Märkjärvenpolku,,64,68
Märkjärventie,,9,12
Niemeläntie,,8,295
Pajulantie,,13,69
Pennanpolku,,8,153
Pirunvuorentie,,12,
Savilahdentie,,80,84
Sepänahontie,,60,186
Tarhalahdentie,,39,101
Tojkanpolku,,30,116
Tokkolantie,,8,22
Tyriseväntie,,11,239
Väärtintie,,8,626
