street_fi,street_sv,lono,hino
Aaponkatu,,1,3
Ahonkuja,,87,141
Jokipolku,,1,67
Juhaninkatu,,1,45
Kallinpolku,,1,26
Kanavanpolku,,1,25
Kappelipolku,,1,14
Karpalopolku,,1,15
Koivulantie,,1,30
Kotipolku,,1,30
Kukkalaaksontie,,15,25
Luostarinpolku,,1,43
Mansikkapolku,,2,30
Metsäkylänpolku,,1,9
Mettälänpolku,,1,15
Munkholmantie,,101,
Munkkisaarenpolku,,1,24
Mustikkapolku,,1,21
Mutkapolku,,18,20
Muurainpolku,,3,34
Parikantie,,24,192
Parikanvuolle,,1,19
Peltopolku,,4,13
Puolukkapolku,,1,28
Purtilonpolku,,2,12
Ruhanpolku,,3,24
Siikakoskenpolku,,1,23
Siimeoninkatu,,1,23
Tapanilantie,,4,41
Tuomaankatu,,3,22
Vaapukkapolku,,3,8
Ylätalonpolku,,1,21
