street_fi,street_sv,lono,hino
Alpontie,,2,5
Heinäsuontie,,11,
Heponiementie,,9,27
Hevostie,,2,9
Hiekka-Ahon Tie,,3,5
Jamalin Rantatie,,3,11
Juhonselkosentie,,2,12
Kantelelahdentie,,5,48
Karsikkoniemenpolku,,,
Kertunniementie,,2,6
Kivenkantajantie,,4,6
Koliseva,,1,31
Korisevantie,,2,23
Korpiniemenraitti,,1,11
Kuotkunlahdentie,,9,27
Kylänlahdentie,,1,51
Leipävaara,,1,24
Murtoranta,,2,65
Muuraussaari,,1,
Myllylahdentie,,4,50
Myllyrannantie,,1,11
Niemi,,2,16
Niitty-Jamalintie,,46,56
Nurmeksentie,,73,184
Onnintie,,2,7
Pahakorventie,,5,
Pajamäentie,,2,
Rantalehdontie,,,
Reposärkäntie,,1,54
Rokkolanniementie,,12,26
Saviahontie,,3,10
Suonlaita,,1,11
Tervakankaantie,,26,41
Tuomikorventie,,1,3
Tupakkalantie,,1,11
Vaaralahti,,3,36
Vartialantie,,61,73
Viensuuntie,,7,13
Västäräkintie,,2,10
