street_fi,street_sv,lono,hino
Antintie,,97,
Aspintie,,1,5
Haaparannantie,,37,50
Heikintie,,47,
Hevoslaaksontie,,55,155
Hilmantie,,21,62
Hirvilahdentie,,,
Hyönäläntie,,7,31
Jaskarantie,,22,347
Jokelantie,,37,
Järvitie,,20,
Kangassalmentie,,86,135
Karhentie,,512,887
Karhuniementie,,4,65
Kaunistontie,,48,78
Kitarintie,,70,
Kivikarintie,,34,41
Korpilahdentie,,2,352
Koskiahontie,,25,48
Kyrönlahdentie,,66,1493
Lahdentie,,21,
Lehtolantie,,56,66
Lopenkulmantie,,5,618
Marjaniementie,,22,
Muotiaistentie,,26,135
Mustavuorentie,,,
Mäkeläntie,,231,
Mäntyniementie,,31,83
Nikinsaarentie,,10,79
Nopanperäntie,,1,370
Peräniityntie,,61,105
Pihlajaniementie,,3,167
Saunijärventie,,29,178
Suvilammintie,,,
Toimelantie,,26,60
Tulinevantie,,,
Tynnyrilammentie,,4,
Tynnyrilammintie,,7,
Työläjärventie,,9,48
Veräjätie,,7,13
