street_fi,street_sv,lono,hino
Entinen Myllyrakennus,,,
Fridhemintie,Fridhemsvägen,2,55
Hormarannantie,,12,84
Humppilanniemi,Humppilaudden,3,138
Humppilanranta,Humppilastranden,5,51
Järventaustantie,,1,164
Karstuntie,Karstuvägen,330,550
Koivusaarenpolku,,34,60
Lylyistentie,Lylyisvägen,1,471
Lylyrannantie,,21,170
Naskinpolku,,12,68
Naskintie,,83,127
Niemenaho,,12,219
Niemenahonpolku,Niemenahostigen,16,34
Paloniementie,,5,148
Partioniementie,,15,95
Rajaportinpolku,,14,31
Ruolahdenpolku,,5,
Ruolahdentie,,2,87
Tomtebontie,Tomtebovägen,17,51
Veräjäranta,,9,45
