street_fi,street_sv,lono,hino
Akatemiantaival,Akademistråten,8,52
Annankallionpolku,Annebergsstigen,4,
Annankalliontie,Annebergsvägen,2,21
Hakintie,Haxvägen,2,14
Hakkila,,,
Hakkilankaari,Haxböleslingan,1,9
Honkanummentie,Furumovägen,13,
Hovitie,Hovvägen,1,30
Itäinen Valkoisenlähteentie,Östra Vitbäcksvägen,14,29
Jäkälätie,Renlavsvägen,1,30
Kalkkikuja,Kalkgränden,2,8
Kalkkitie,Kalkvägen,1,17
Kallenlaakso,Karlsdalen,1,
Kanervantie,Ljungmovägen,6,
Kankikuja,Stångränden,2,
Keidaskuja,Högmossegränden,1,6
Kokkokallionrinne,Kokkobergsbrinken,1,10
Kokkokalliontie,Kokkobergsvägen,1,32
Krouvinpolku,Krogstigen,2,
Kuusikkokuja,Sexansgränden,2,12
Kuusikkotie,Sexansvägen,1,64
Kyytitie,Skjutsvägen,31,
Liisankalliontie,Alicebergsvägen,1,16
Lindmaninpolku,Lindmansstigen,,
Lähdekallionrinne,Källbergsbrinken,1,5
Lähdekalliontie,Källbergsvägen,1,8
Malmarinpolku,Malmarsstigen,2,
Malmarintie,Malmarsvägen,1,39
Markkulantie,Markusasvägen,3,27
Naavatie,Skägglavsvägen,1,30
Nevapolku,Nevastigen,,
Nevatie,Nevavägen,1,18
Pelto-Ojan Tie,Åkerbäcksvägen,,
Rusokalliontie,Brunabergsvägen,4,7
Saarnirinne,Askbrinken,2,8
Sammaltie,Mossvägen,1,23
Tikkurilantie,Dickursbyvägen,3,12
Tuomirinne,Häggbrinken,1,9
Vanha Porvoontie,Gamla Borgåvägen,199,256
