street_fi,street_sv,lono,hino
Ahvenlahdentie,,90,136
Anttilantie,,,
Autiorannanraitti,,52,120
Haapaniementie,,46,
Hakopolku,,7,31
Härsikäntie,,250,312
Härskiäntie,,,
Jäniskannantie,,126,142
Kalamajantie,,31,43
Kalliosaarentie,,18,62
Kietäväläntie,,182,
Kilpeenraitti,,12,66
Kivikorventie,,57,59
Koivikkokuja,,19,
Kukkoluoto,,4,
Kysmänlahdentie,,112,252
Käräjäsaarentie,,67,85
Lammassaari,,10,18
Leppäniemenpolku,,49,
Luostarinniementie,,7,65
Luukkosenniementie,,148,
Mainiemenpolku,,12,32
Metelniementie,,11,94
Murhakorventie,,21,150
Niiniementie,,,
Pajamutka,,6,62
Pellonsaarekkeentie,,132,
Pitkäläntie,,278,
Poikpuoleinen,,2,186
Pulkanpolku,,15,51
Saarenkainalontie,,98,132
Sastavinraitti,,18,45
Sausaarentie,,24,90
Tornimäentie,,129,177
Tuliniementie,,29,41
Utulantie,,860,1158
Vuosalmentie,,92,312
Winsterintie,,121,
Äitisaaret,,10,
Ämmäniementie,,50,230
