street_fi,street_sv,lono,hino
Antonpellontie,,37,77
Enonkoskentie,,1078,1545
Heinolankankaantie,,13,29
Hiiolantie,,,
Härköläntie,,48,66
Karkusuontie,,21,
Ketunpolku,,3,
Kivimäentie,,7,145
Kolvonjoentie,,4,322
Korteikontie,,86,120
Kuikanahontie,,23,
Laiskanlahti,,3,13
Louhentie,,1391,1625
Makkolanraitti,,130,
Makkolanrantatie,,14,130
Matinrannantie,,84,120
Niittylahdentie,,11,233
Oriniemenkuja,,7,45
Palteelantie,,5,103
Pietiläntie,,4,48
Pitkolanharjuntie,,217,287
Repolantie,,62,222
Saraseläntie,,15,
Sulkavanniementie,,149,163
Sulkavansalmentie,,57,139
Suontauksentie,,50,64
Susiseläntie,,3,258
Valkeistie,,100,147
