street_fi,street_sv,lono,hino
Alalinnake,Nedre Fortet,1,5
Ankkurisaarentie,Ankarholmsvägen,1,33
Golfpolku,Golfstigen,3,5
Hietaniemenkuja,Sanduddsgränden,3,5
Hietaniementie,Sanduddsvägen,1,16
Hiiralankaari,Hirbölebågen,1,34
Hiiralankuja,Hirbölegränden,1,7
Hiiralantie,Hirbölevägen,1,29
Itälinnake,Östra Fortet,1,18
Kanervatie,Ljungvägen,1,17
Kulmakuja,Vinkelgränden,1,5
Kuninkaanlahdentie,Kungsviksvägen,1,15
Kuninkaanniemi,Konungsnäset,2,10
Kuninkaansatama,Konungshamnen,1,
Käärmesaarenkuja,Ormholmsgränden,2,
Käärmesaarentie,Ormholmsvägen,1,4
Liinasaarenkuja,Linholmsgränden,2,7
Liinasaarentie,Linholmsvägen,1,21
Linnakekuja,Fortgränden,1,5
Linnakepolku,Fortstigen,1,
Lyökkikuja,Lökgränden,1,6
Lyökkiniemi,Löknäset,2,26
Länsilinnake,Västra Fortet,1,14
Länsitie,Västra Vägen,1,20
Mansikkatie,Smultronvägen,1,8
Munkkiluodonkuja,Munkörsgränden,1,15
Munkkiluodonpolku,Munköresstigen,4,
Mustikkatie,Blåbärsvägen,1,10
Mäenrinne,Backliden,1,28
Mäensyrjä,Bergssidan,1,14
Niittysaarentie,Ängsholmsvägen,1,13
Pikkusaartenkuja,Småholmsgränden,2,7
Pohjoinentie,Norra Vägen,4,10
Puolukkatie,Lingonvägen,1,12
Santaholmankuja,Sandholmsgränden,1,5
Stora Ådholmen,,8,170
Varsasaari,Fölisholmen,,
Vehkasaarentie,Mössenholmsvägen,1,12
Vehkasaari,Mössenholm,71,
Westendin Puistotie,Westendallén,1,14
Westendinkatu,Westendgatan,1,7
Westendinkuja,Westendgränden,5,25
Westendinpolku,Westendstigen,1,3
Westendintie,Westendvägen,1,113
