street_fi,street_sv,lono,hino
Aapiskuja,,3,6
Haankuja,,53,
Haapasillantie,,86,324
Haarantie,,12,128
Haavistontie,,68,
Hakakorventie,,13,29
Hatanpääntie,,7,
Hirvijärventie,,140,
Huhtalantie,,14,50
Huhtasalontie,,58,
Iskontie,,2,21
Jaakkolantie,,17,300
Jankkarinkulma,,28,274
Järvisen Laukku,,,
Kangassalontie,,2,150
Kiveläntie,,28,
Koivulantie,,63,
Kokintie,,2,62
Korkeakoskentie,,50,500
Koskelantie,,33,73
Kulotie,,70,
Kuusniementie,,12,80
Laviantie,,851,1885
Löytökorventie,,20,
Mannilantie,,9,16
Moisiontie,,2,52
Mäenpääntie,,9,35
Mäntyharju,,19,31
Mäntyrinne,,2,39
Niinirannantie,,5,21
Nätkinlahdentie,,4,37
Ojansuuntie,,35,
Peltomaantie,,4,102
Penttiläntie,,51,71
Piittalantie,,2,191
Rajalantie,,3,33
Rantasalo,,,
Rantasalontie,,3,30
Riihiluomantie,,48,98
Ruokoskentie,,13,98
Selmintie,,2,16
Sikalantie,,12,32
Silmäkkeentie,,9,75
Soukontie,,5,113
Sällintie,,4,422
Särkijärventie,,425,
Sävintie,,13,788
Teerilammentie,,82,
Toivosentie,,11,29
Tuppinevantie,,3,236
Uusi Anttilantie,,53,
Vihteljärventie,,372,935
Vihteljärvi,,,
Virranhaarantie,,2,66
Väinöläntie,,13,
