street_fi,street_sv,lono,hino
Ansapolku,,1,7
Erämiehenkatu,,6,55
Hangastie,,1,
Hanhinotkontie,,55,
Hanhiperäntie,,75,417
Hankurainen,,3,9
Iskuripolku,,,
Jousimiehenkatu,,1,19
Kahakatu,,1,31
Kalliokatu,,1,16
Kanervakatu,,1,19
Kangaskatu,,1,68
Kavioura,,3,5
Keihäsmiehenkatu,,1,34
Keljonkatu,,58,
Keskussairaalantie,,22,40
Koivukatu,,1,31
Korkeakatu,,1,9
Korterinne,,1,19
Kypärätie,,3,37
Kyöstinraitti,,,
Käenpesä,,1,
Köhniönkatu,,1,89
Lehtokatu,,1,33
Liipaisin,,4,8
Loukkukatu,,1,46
Luotipussi,,1,32
Luttoskatu,,1,13
Länsiväylä,,2,4
Metsäkatu,,2,25
Mäkikatu,,1,7
Mäntykatu,,1,12
Nuolikatu,,1,34
Pajatie,,1,8
Permikatu,,1,31
Piilukko,,1,44
Pyssymiehenkatu,,1,63
Raviraitti,,2,
Rihlaperä,,1,23
Ruutisarvi,,1,31
Saihokatu,,1,5
Salokatu,,1,50
Soidintie,,1,9
Sykeraitti,,3,7
Sähkölinja,,2,
Tähtäin,,1,46
Varpukatu,,1,4
Vekarokatu,,2,4
Vesangantie,,24,
Vihikatu,,3,
Vuorikatu,,2,32
