street_fi,street_sv,lono,hino
Ali-Melkontie,,13,15
Hakalantie,,12,40
Hannulantie,,37,114
Hirsmäenkuja,,4,30
Hirsmäenrinne,,7,20
Hirsmäentie,,109,329
Hirvijärventie,,60,1755
Häränsilmäntie,,3,13
Ilmontie,,2,36
Jalkusentie,,22,40
Kalevantie,,187,253
Kalliorinteentie,,40,58
Kankareentie,,3,71
Koivumäentie,,14,56
Korvenojanpolku,,7,
Kotimäentie,,14,62
Laihontie,,24,
Läyliäistentie,,335,
Maitokalliontie,,7,26
Nokanmaa,,19,33
Pursuntie,,76,
Pälsintie,,4,224
Rantaniityntie,,22,160
Riihikummuntie,,4,26
Saarisuontie,,18,120
Sajaniemenraitti,,4,112
Sajantilantie,,167,203
Sajatie,,160,640
Sarvikallio,,8,42
Satumaa,,2,50
Satumaakuja,,,
Satumaankuja,,7,39
Satumaanpolku,,4,29
Satumaantie,,3,50
Sillantaustantie,,15,160
Soukinharju,,18,
Suonpääntie,,46,62
Tyyneläntie,,157,
Vahankaantie,,53,83
Vesiperkiöntie,,10,32
Veteraanitie,,56,
Villa Vesperintie,,11,
Voivalantie,,10,53
Ylöstalontie,,6,221
