street_fi,street_sv,lono,hino
Ahmanpolku,,1,8
Aittojärventie,,6,18
Aittovaarantie,,1,12
Akanvaarantie,,3,111
Alamäentie,,5,
Alangontie,,2,7
Alatalontie,,7,25
Alatie,,3,14
Askanmäentie,,11,50
Aspintie,,1,6
Auhonkatu,,2,25
Auhontie,,6,
Autiontie,,1,12
Erkkolantie,,2,8
Esalantie,,9,13
Hallitie,,2,5
Halmekatu,,1,32
Harjukatu,,2,28
Harjulantie,,5,13
Hautakankaantie,,54,
Hautalantie,,10,34
Havutie,,1,
Heinijoentie,,6,10
Hepokönkääntie,,20,22
Heporannantie,,4,12
Hietaniementie,,7,
Hillatie,,1,14
Hiltulanniementie,,5,45
Hoikanvaarantie,,13,127
Honkalammintie,,1,
Honkalantie,,6,32
Housuvaarantie,,2,5
Huosiusniementie,,1,12
Hyrynsalmentie,,2,205
Ilmarinkuja,,1,8
Isojärventie,,2,21
Isokankaantie,,48,66
Jaurakkavaarantie,,5,29
Joenpolventie,,7,
Joensuuntie,,3,10
Jokelantie,,2,6
Juntulantie,,3,17
Juolukkatie,,1,3
Jussinkuja,,1,9
Jänisvaarantie,,3,13
Järvenpääntie,,2,14
Kainuunkatu,,1,15
Kajaanintie,,2,32
Kalliokuja,,1,
Kalliontie,,3,31
Kalliuskankaantie,,5,11
Kangaskatu,,4,10
Kapelontie,,3,9
Karhunpolku,,1,3
Karjatie,,1,5
Karppasentie,,31,
Kartta-Ahontie,,5,9
Katajantie,,4,12
Katvalantie,,15,35
Kauppakatu,,1,11
Keskuskatu,,2,8
Kestinkatu,,1,7
Ketolantie,,5,11
Kiiskilänkatu,,1,20
Kilpakankaantie,,11,16
Kinkelintie,,17,17
Kirkkokatu,,1,
Kivarintie,,1,7
Kiveläntie,,6,28
Kivikkokatu,,1,5
Kivikuja,,1,12
Koiraniementie,,5,17
Koivu,,,
Konttilantie,,10,
Korpikatu,,1,16
Korpisentie,,32,
Koskikatu,,1,3
Kotajärventie,,2,11
Koulukatu,,1,3
Kouluntie,,4,14
Kuirivaarantie,,17,35
Kunnaskatu,,1,12
