street_fi,street_sv,lono,hino
Apajatie,,2,50
Autionkuja,,1,8
Hakakuja,,1,5
Hakatie,,1,12
Hanninsuora,,15,
Harjurinteentie,,44,60
Kaakkurinojantie,,1,1
Kallentalontie,,1,13
Kanervarinne,,1,10
Karinrinne,,4,
Karsimankuja,,3,6
Kerttulantie,,1,12
Kettukankaankuja,,2,4
Kihlakangas,,2,23
Kivikangas,,1,18
Korkiakankaantie,,2,38
Kunnarinkuja,,3,25
Kärrytie,,2,20
Lehtikankaankuja,,1,6
Lehtikankaanpolku,,1,10
Lehtikankaantie,,2,19
Lehtiojankuja,,1,8
Lehtokuja,,2,10
Leviätie,,6,10
Linjakuja,,1,5
Manterekuja,,1,4
Marianpolku,,1,6
Martinkankaantie,,1,20
Mettärannankuja,,1,8
Muuskonranta,,1,5
Muuskontörmä,,4,
Mäenpäänkuja,,1,5
Mäenpäänpolku,,4,9
Patosaarentie,,2,16
Pesäkuja,,2,4
Pihkakuja,,3,10
Pihkaporintie,,1,15
Puomikuja,,1,15
Puomilenkki,,1,17
Puomipolku,,1,6
Raanionkangas,,1,12
Raaniontie,,1,13
Rekitie,,1,25
Ruuhiojantie,,1,11
Ruuhiranta,,1,15
Ruuhirinne,,1,6
Räättiöntie,,1,41
Saunakuja,,1,6
Seutulanharjuntie,,6,88
Seutulankuja,,1,11
Seutulanranta,,2,7
Seutulanrinne,,1,17
Seutulantie,,1,11
Suopursuntie,,1,8
Valtsuntie,,5,
Viertotie,,1,8
Viherkuja,,1,5
Ylikyläntie,,10,105
