street_fi,street_sv,lono,hino
Autioniementie,,10,146
Hepopurontie,,295,603
Hepovaara,,9,
Hiidenvaarantie,,55,263
Hiiretynvaarantie,,20,442
Ilomantsintie,,8,3810
Kannellammentie,,44,391
Kannelvaarantie,,64,184
Kaspilantie,,9,88
Keskijärven Saarilammen Saari,,19,
Keskijärventie,,9,735
Kissavaarantie,,99,119
Kultakalliontie,,38,82
Kuusrannantie,,41,
Litovaarantie,,179,331
Löytöjärventie,,106,853
Mehtälänsalontie,,2,345
Mikonniementie,,60,320
Mäkräntie,,640,1122
Otravaara,,,
Pirtinkankaantie,,32,81
Revonkyläntie,,83,403
Röksäntie,,,
Saahkovaara,,25,
Saahkovaarantie,,25,111
Syvälammentie,,101,107
Uramon Itäinen Tie,,56,278
Uramovaarantie,,7,164
Ylisenjärventie,,16,336
