street_fi,street_sv,lono,hino
Alaskantie,,27,51
Haavistontie,,52,344
Itähalmeentie,,83,285
Järvenpääntie,,6,98
Kangasniementie,,83,
Kaunisharjuntie,,80,
Kotirannantie,,70,110
Mäkikuja,,2,
Mäkikujantie,,13,43
Mäkimoisiontie,,19,33
Mäkiperäntie,,6,88
Nivuslammintie,,85,
Oikotie,,45,
Opintie,,5,31
Raivalantie,,60,524
Rannankyläntie,,30,707
Rantamäentie,,175,
Rantaviidantie,,111,131
Saarikoskentie,,65,373
Salontie,,24,
Suomijärventie,,750,
Suomikoskentie,,6,
Tuohisalontie,,62,135
Tuulentie,,21,282
Vanhatie,,26,124
Ylä-Satakunnantie,,455,1357
