street_fi,street_sv,lono,hino
Ahomäentie,,110,130
Eerolanpolku,,20,
Hoikanmäentie,,2,270
Hoikanpohjantie,,16,500
Hopankantie,,,
Jaakonpolku,,4,94
Jouteenranta,,10,24
Järventaus,,15,
Kantalantie,,45,220
Koppelmäentie,,20,80
Kurjenmiekka,,30,120
Lamminmäentie,,,
Leväläntie,,29,
Mansikkamäentie,,10,
Moksi,,,
Moksin Rantatie,,1,
Moksintie,,457,802
Mäenpääntie,,21,110
Mäkelänpolku,,90,
Mäkitaival,,20,90
Mäyrämäenpolku,,30,
Nakkerintie,,1,240
Pelakuunpolku,,60,
Pelimannintie,,20,185
Peruntie,,50,
Perälänmutka,,71,124
Piharatamo,,15,
Pikkulanpistotie,,,
Ristivehmaantie,,180,240
Sahinvuorentie,,,
Saintsintie,,,
Salilanpolku,,,
Sikamäentie,,145,181
Surkeejärventie,,36,177
Tihtarintie,,25,
Uutelantie,,70,
Vanhamoksi,,18,20
Varisniementie,,18,52
Varrasperäntie,,38,120
Vatasenmutka,,71,
