street_fi,street_sv,lono,hino
Arotie,,16,24
Arvinmutka,,1,6
Hallanojantie,,100,
Hallitustie,,2,22
Harjulantie,,5,43
Haukastentie,,4,101
Hautjärventie,,1,576
Heikkiläntie,,35,175
Heinäsuontie,,35,
Hirviahontie,,15,57
Hissintie,,68,86
Hommantie,,2,712
Huvilatie,,7,
Isokyläntie,,10,22
Joentaustantie,,31,159
Kaivotie,,12,14
Kangasvieruntie,,4,113
Keskustie,,1,255
Kiviarontie,,11,41
Kivitasku,,6,
Koivulinnantie,,3,
Koivuniementie,,74,
Koivutie,,1,36
Kolisevantie,,20,215
Komppulantie,,15,45
Kontiontie,,131,
Koskenkujantie,,71,263
Koskitie,,6,10
Koskustentie,,29,
Koulutie,,2,4
Kukkolantie,,1,9
Kukonkorventie,,71,272
Kurenvarpaantie,,20,82
Kuuselantie,,79,
Kyttäläntie,,10,72
Laiduntie,,4,
Laurilantie,,18,
Laurinahontie,,2,140
Lauttatie,,8,
Leppäalhontie,,40,139
Liidenojantie,,43,271
Liljantie,,3,277
Lillukkapolku,,1,3
Linnintie,,1,19
Lunkkastentie,,54,108
Lyhdinmäenpolku,,5,
Lyhdinmäentie,,7,9
Lyhtykallionrinne,,11,
Majatalontie,,1,18
Marjamäentie,,1,38
Matinsuontie,,63,73
Metsolankuja,,105,
Metsäkaari,,1,13
Mustikkapolku,,1,6
Myllyläntie,,2,55
Myllytie,,8,56
Myrskyläntie,,84,310
Mähkäkuja,,3,
Mäkeläntie,,6,9
Mäntsäläntie,,5,407
Naarkoskentie,,2,11
Napionkoskentie,,,
Napiontie,,2,19
Niittykaari,,2,11
Ojalantie,,18,420
Onnintie,,3,6
Orimattilantie,,73,209
Pajatie,,1,18
Papumäentie,,1,5
Peltokaari,,1,11
Peltotie,,6,
Penttiläntie,,11,27
Pikkukuja,,1,6
Pikkumetsäntie,,19,21
Porrassuontie,,8,691
Porvoontie,,2,280
Puntarmäentie,,2,233
Purokaari,,1,11
Purokuja,,1,3
Puustellintie,,1,7
Pyöräsuontie,,2,69
Rakaniityntie,,11,47
Rauhanpellontie,,2,4
Rauhantie,,19,
Retkeilytie,,2,11
Riihipellontie,,5,7
Rinnekaari,,1,10
Ruskeansuontie,,2,64
Ruskeasuontie,,2,179
Sennintie,,4,
Seuratalontie,,1,46
Supinsuonpolku,,4,
Synkkäsentie,,6,140
Syvänojantie,,19,300
Teikarinmäentie,,1,
Tähkäläntie,,1,37
Töyryläntie,,10,178
Umpikuja,,40,
Uustie,,1,8
Vahteristontie,,42,476
Vakkakuja,,1,3
Veteraanitie,,2,174
Vuoristotie,,1,14
