street_fi,street_sv,lono,hino
Ahokuja,Brännängsgränden,1,10
Aidasojankatu,Risdikesgatan,7,16
Avellaninkatu,Avellansgatan,1,9
Elinantie,Elinavägen,2,8
Frantsinkatu,Frantzgatan,2,16
Frantsinpolku,Frantzstigen,1,17
Gregorius Ix:N Tie,Gregorius Ix:S Väg,8,12
Haapatie,Aspvägen,1,19
Hakakatu,Hagsgatan,3,16
Hakapellonkatu,Hagåkergatan,1,19
Halistentie,Hallisvägen,2,4
Halmekuja,Brännlandsgränden,1,8
Harjukatu,Åsgatan,1,9
Hatikkakuja,Spergelgränden,1,6
Hehtokatu,Hektogatan,5,9
Hinkalokatu,Mjöllårsgatan,3,12
Honkakuja,Furugränden,2,22
Honkatie,Furuvägen,19,43
Huhtakuja,Svedgränden,2,13
Hämeen Valtatie,Tavast Riksväg,130,144
Hämeentie,Tavastlandsvägen,20,52
Inspehtorinkatu,Inspektorsgatan,1,14
Itäharjunkatu,Österåsgatan,1,44
Jaakontie,Jakobsvägen,2,14
Jaanintie,Jahnvägen,26,36
Jyrätie,Vältvägen,3,
Kaarnatie,Flarnvägen,2,8
Kairistenkaari,Kairisbågen,3,
Kaljakuja,Kaljagränd,3,
Kallenkuljunkuja,Kallenkuljugränd,1,14
Kalloistenkatu,Kalloisgatan,1,14
Kanervatie,Ljungvägen,1,18
Kappakuja,Kappegränden,1,
Kardinaalinkatu,Kardinalgatan,3,6
Karhikuja,Risharvsgränden,1,8
Karjakatu,Fäbogatan,1,34
Karjakuja,Fägränd,1,84
Karjakujanaukio,Fägrändsplan,1,
Karpiokatu,Karpgatan,1,17
Kaskilankuja,Kaskilagränden,1,27
Kauselantie,Kauselavägen,1,13
Keskikatu,Mellangatan,1,29
Kirkkotie,Kyrkovägen,2,46
Kohmonkuja,Kohmogränden,18,
Kohmontie,Kohmovägen,6,20
Komoistenkatu,Komoisgatan,5,26
Kongressikuja,Kongressgränden,1,
Korvalankatu,Korvalagatan,1,9
Kotimäenkatu,Kotimäkigatan,1,37
Kreulankuja,Greulagränden,1,9
Kuikkulankatu,Kuikkulagatan,2,8
Kulmalankatu,Kulmalagatan,1,5
Kuohukuja,Skumgränden,1,
Kuraattorinkatu,Kuratorsgatan,3,5
Kuraattorinpolku,Kuratorsstigen,1,9
Kuralankatu,Kuralagatan,1,7
Kuuriankuja,Kuriagränden,1,
Kuuvuorenkatu,Månbergsgatan,1,37
Lakemus,,1,3
Lammenkuja,Träskgränd,4,10
Lanatie,Sladdvägen,3,5
Legaatinkuja,Legatgränden,1,6
Lehmikuja,Kogränden,2,17
Liponkuja,Håvgränden,1,13
Lohkaankuja,Lohkaagränden,1,6
Lohkaanpolku,Lohkaastigen,,
Louhimontie,Stenbrottsvägen,1,5
Löyttykivenkatu,Lötestensgatan,2,11
Löytänänkatu,Löytänägatan,1,6
Metsolantie,Metsolavägen,1,12
Metsätie,Skogsvägen,2,6
Mielikinkatu,Mielikkigatan,1,12
Myllytontunkatu,Kvarntomtegatan,1,12
Mäkikatu,Backgatan,2,28
Naavapolku,Lavstigen,1,15
Nummenpuistokatu,Nummisparkgatan,1,31
Nuntiuksenkuja,Nuntiegränden,2,11
Nyyrikinkatu,Nyyrikkigatan,1,8
Paaskunnankatu,Paaskuntagatan,1,23
Paavinkatu,Påvegatan,4,25
Paimenpolku,Herdestigen,2,8
Palomäenkatu,Palomäkigatan,1,26
Pannikuja,Spanngränden,1,
Papinkatu,Prästgatan,1,4
Peltokatu,Åkergatan,1,27
Peronkatu,Perogatan,1,36
Perälänkatu,Perälägatan,3,50
Petkeltie,Stampvägen,4,8
Pihkakuja,Kådgränden,1,4
Piispanpelto,Biskopsåkern,1,11
Pikkukappa,Lillakappen,1,4
Pispalankuja,Pispalagränden,2,
Pispalantie,Pispalavägen,7,23
Puutakuja,Pudgränden,2,
Pyhän Katariinan Kirkkoaukio,S:Ta Katarina Kyrkoplan,1,7
Pyörtänökuja,Vägrensgränden,2,
Pääskyvuorenkatu,Svalbergagatan,1,49
Raivionkuja,Rödjegränden,1,4
Rajaojankatu,Rådikesgatan,1,15
Rasintie,Rasivägen,3,28
Rautellinkuja,Rautellgränden,1,3
Ravattulanpolku,Ravattulastigen,53,
Riihimäenkuja,Ribacksgränden,1,5
Ritavuorenkuja,Fällbergsgränden,1,9
Ruukinaukio,Bruksplanen,3,8
Ruukinkatu,Bruksgatan,1,26
Ruukinrinne,Bruksbrinken,4,12
Ruukuntekijänkuja,Drejargränden,1,22
Sahrakuja,Årdergränden,1,8
Santakuopankatu,Sandtäktsgatan,9,24
Satulamäenkatu,Sadelbrinken,3,9
Sauniokatu,Kamomillgatan,8,10
Sauniokuja,Kamomillgränden,4,
Sauniopolku,Kamomillstigen,,
Savikatu,Lergatan,3,18
Savikkakatu,Mollagatan,1,26
Savitehtaankatu,Keramikfabriksgatan,2,
Savivadinkuja,Stenfatsgränden,3,
Savustamonkatu,Rökerigatan,2,28
Savustamonpolku,Rökeristigen,1,3
Simolankatu,Simolagatan,3,41
Sirppitie,Skärvägen,1,
Suntiontie,Kyrkvärdsvägen,1,17
Säkkikuja,Säckgränden,1,3
Säkönkatu,Säkögatan,2,10
Takalankatu,Takalagatan,2,7
Talikkokatu,Grepgatan,4,8
Tammitie,Ekvägen,1,30
Tanhuankatu,Tungatan,1,13
Tarkk'Ampujankatu,Skarpskyttegatan,1,36
Tellervonkatu,Tellervogatan,1,7
Tellervontie,Tellervovägen,,
Tuijulankatu,Tuijulagatan,1,26
Tuulensuunkatu,Tuulensuugatan,1,9
Tynnyrikatu,Tunngatan,2,34
Tähtimökatu,Stjärnblomsgatan,1,17
Tätilänkuja,Tätilägränden,1,13
Törmätie,Brantvägen,1,5
Törtöskatu,Kottgatan,2,
Töykkälänkatu,Töykkälägatan,1,23
Unilukkarinkatu,Kyrkstötsgatan,1,8
Urho Kulovaaran Katu,Urho Kulovaaras Gata,1,
Uudenpellonkatu,Nyåkergatan,1,45
Uusikatu,Nygatan,1,8
Valkkimyllynkuja,Valkkvarnsgränden,1,4
Vanha Hämeentie,Gamla Tavastlandsvägen,1,136
Vanha Littoistentie,Gamla Littoisvägen,1,77
Vanha Ravattulantie,Gamla Ravattulavägen,50,162
Varstatie,Slagvägen,1,9
Varvekuja,Spielegränden,1,5
Vehmarotie,Tistelvägen,1,6
Vesimiehenkatu,Vattumansgatan,1,24
Viikatetie,Lievägen,3,9
Viinamäenkatu,Viinamäkigatan,1,16
Vimpankuja,Vimbagränden,1,11
Virmuntie,Virmuvägen,1,41
Vuokramiehenkatu,Arrendatorsgatan,1,11
Vähähuhkonkatu,Lillhuhkogatan,2,23
Vähärasinkatu,Lillrasigatan,2,28
Välppätie,Risselvägen,1,6
Ylännekatu,Högåsgatan,2,39
Yo-Kylä,Studentbyn,1,84
Äestie,Harvvägen,3,6
