street_fi,street_sv,lono,hino
Ajurintie,Kuskvägen,1,34
Antti Chydeniuksen Katu,Anders Chydenius Gata,1,118
Banerinkatu,Banergatan,3,21
Chydeniuksenaukio,Chydeniusplatsen,28,
Energiatie,Energivägen,2,16
Eteläkuja,Sydgränd,1,4
Falanderinkatu,Falandersgatan,3,5
Flemingintie,Flemingvägen,1,8
Hakakatu,Hagagatan,1,29
Hakalahdenkatu,Hakalaxgatan,30,100
Havantie,Havavägen,1,8
Herman Renlundin Katu,Herman Renlunds Gata,1,18
Hiekkakatu,Sandgatan,3,29
Hiillostie,Glödvägen,2,40
Holminkatu,Holmsgatan,3,40
Horninkatu,Horngatan,1,6
Huhdankuja,Huhtagränden,1,3
Huhdantie,Huhtavägen,40,73
Härnösandinkatu,Härnösandsgatan,1,16
Höyläämönkatu,Hyvlerigatan,1,6
Ilkantie,Ilkkavägen,1,28
Isokatu,Storgatan,1,53
Itäinen Kirkkokatu,Östra Kyrkogatan,1,72
Itäinen Libeckinkatu,Östra Libecksgatan,7,15
Janssonintie,Janssonsvägen,1,9
Jungsborginkatu,Jungsborgsgatan,8,23
Jungsborginkuja,Jungsborgsgränden,1,16
Järvikatu,Träskgatan,1,27
Kaaritie,Bågvägen,1,37
Kaarlelankatu,Karlebygatan,1,74
Kaarlenkatu,Karlgatan,1,14
Kaarlenkuja,Karlgränd,2,14
Kallentie,Karlsvägen,2,10
Kankurinkatu,Vävaregatan,4,6
Kansakoulukatu,Folkskolegatan,1,14
Katariinankatu,Katarinegatan,2,18
Katariinantori,Katarinetorget,1,4
Kauppatori,Salutorget,1,5
Kaustarinkatu,Kaustargatan,13,51
Kirveskuja,Yxgränd,1,3
Kolumäki,Skrammelbacken,1,10
Korpintie,Korpvägen,1,21
Kotimetsäntie,Hemskogsvägen,1,8
Kotipellonkatu,Hemlindgatan,3,5
Kruununvoudinkatu,Kronofogdegatan,4,
Kulmakatu,Vinkelgatan,2,12
Kustaa Aadolfin Katu,Gustaf Adolfs Gata,1,70
Köydenpunojankatu,Repslagaregatan,1,
Laajalahdentie,Bredviksvägen,8,53
Laivanvarustajankatu,Skeppsredaregatan,1,24
Lepokodinkatu,Fridhemsgatan,2,6
Linjatie,Linjevägen,2,10
Linnaleirintie,Borglägervägen,1,32
Luotsikuja,Lotsgränd,3,8
Läntinen Kirkkokatu,Västra Kyrkogatan,1,93
Lääkärinkatu,Läkaregatan,1,24
Makasiininkatu,Magasinsgatan,1,3
Mannerheiminaukio,Mannerheimplatsen,1,7
Matalamaanpolku,Låglandsstigen,1,3
Matalamaantie,Låglandvägen,1,12
Matruusinkatu,Matrosgatan,1,17
Meijerikatu,Mejerigatan,16,24
Mesilänkuja,Mesilgränden,6,12
Mesiläntie,Mesilävägen,1,13
Metsäläntie,Metsälävägen,3,15
Metsästäjänkatu,Jägaregatan,2,17
Mäntykangas,Tallåsen,1,28
Nahkurinkatu,Garvaregatan,2,8
Nevatie,Mosavägen,1,9
Niilontie,Nilsvägen,3,11
Niittykatu,Ängsgatan,1,6
Nuolitie,Pilvägen,1,14
Närvilänkatu,Närvilägatan,2,53
Oikokatu,Gengatan,2,10
Ouluntie,Uleåvägen,2,54
Paahtimonkuja,Rosterigränden,1,3
Pakkahuoneenkatu,Packhusgatan,1,40
Palokankaantie,Palokangasvägen,3,19
Patamäentie,Patamäkivägen,1,16
Patruunantie,Patronsvägen,1,11
Peikkolinnankatu,Trolleborgsgatan,1,31
Peltotie,Åkervägen,1,10
Pengerkatu,Terrassgatan,2,4
Pengerkuja,Terrassgränden,1,6
Pensarintie,Pensarvägen,5,90
Pieni Kirkkokatu,Lilla Kyrkogatan,2,
Piikivenpolku,Flintstensstigen,1,4
Piikiventie,Flintstensvägen,1,37
Pitkänsillankatu,Långbrogatan,1,47
Pohjoiskuja,Nordgränd,1,3
Poikkikatu,Tvärgatan,1,8
Porinpolku,Björneborgsstigen,1,8
