street_fi,street_sv,lono,hino
Ahertajankatu,,1,28
Ahertajankuja,,1,23
Aisakuja,,1,
Ankkapurontie,,86,108
Asponkatu,,2,9
Avokatu,,1,22
Emalikatu,,2,10
Emalikuja,,4,8
Haltianpolku,,1,23
Havukuja,,1,10
Jampankaari,,1,17
Jampankatu,,2,11
Jampansarvi,,2,
Juurikuja,,1,12
Jäppilänkatu,,3,25
Kaarnapolku,,1,4
Kantokuja,,1,9
Kehittäjänkatu,,1,16
Kehittäjänkuja,,4,6
Keijunkuja,,2,10
Keksijänkatu,,8,
Kiuaskuja,,1,8
Korpikuja,,1,7
Kukkaromäentie,,5,
Kuuselankatu,,26,61
Kylykuja,,1,8
Käpypolku,,2,8
Lankkukuja,,1,10
Lastukatu,,3,6
Laudekuja,,1,6
Lautakuja,,1,9
Levysepänkaari,,7,11
Levysepänkatu,,1,32
Levysepänkuja,,1,
Listakuja,,1,12
Louhentie,,1,13
Loutinkatu,,61,106
Löylykuja,,1,8
Maahisentie,,1,3
Menninkäisenkuja,,2,8
Miilukatu,,1,18
Muurahaispolku,,2,6
Naavatie,,1,8
Oksapolku,,1,
Paasikatu,,1,24
Paljukuja,,1,8
Parrukuja,,1,10
Pietolankatu,,41,64
Pihkakatu,,2,
Pihkapolku,,2,4
Piirukuja,,1,10
Pikikatu,,1,7
Poste Restante,,,
Purolantie,,1,118
Purukuja,,1,8
Puurtajankatu,,1,34
Puurtajankuja,,1,5
Puusepänkuja,,1,10
Pöllikuja,,1,5
Radanvarsitie,,23,109
Rekikatu,,1,8
Rimakuja,,1,10
Ristikatu,,1,12
Roclankuja,,1,
Sahurinpolku,,1,
Sammalpolku,,13,36
Saunakalliontie,,1,24
Saunaniitynkatu,,3,28
Savikonkuja,,1,22
Savikontie,,1,10
Sirukuja,,2,14
Soikkokuja,,1,4
Sysikuja,,1,8
Tekijänkatu,,1,20
Tervaskuja,,1,6
Tuluskuja,,1,10
Tuottajankatu,,2,17
Valajankatu,,2,19
Vanerikuja,,3,
Vasarakatu,,3,20
Vasarapuisto,,3,5
Vehkatie,,62,101
Viilarinkatu,,2,8
Vähänummentie,,1,9
Vänkärinkuja,,2,
Wärtsilänkatu,,35,100
Yrittäjänkatu,,1,15
