street_fi,street_sv,lono,hino
Abraham Wetterin Tie,Abraham Wetters Väg,26,
Keijukaistenpolku,Älvornas Stig,1,14
Kreijarinkuja,Krejarsgränden,1,5
Kääpiöidenpolku,Dvärgarnas Stig,1,6
Lumikintie,Snövits Väg,2,7
Peukaloisentie,Tummelitens Väg,4,8
Prinsessantie,Prinsessvägen,2,4
Prinssintie,Prinsvägen,1,6
Punahilkantie,Rödluvans Väg,1,16
Roihuvuorentie,Kasbergsvägen,1,42
Ruususenrinne,Törnrosabrinken,2,6
Satumaanpolku,Sagolandsstigen,1,9
Strömsinlahdenkuja,Strömsviksgränd,1,3
Strömsinlahdenpolku,Strömsviksstigen,1,14
Tuhkimontie,Askungens Väg,1,12
Tulisuonpolku,Kaskärrsstig,1,3
Tulisuontie,Kaskärrsvägen,1,11
Untuvaisenkuja,Dunungens Gränd,1,4
Untuvaisenpolku,Dunungens Stig,1,
Untuvaisentie,Dunungens Väg,1,13
Vuorenpeikontie,Bergtrollsvägen,1,7
