street_fi,street_sv,lono,hino
Ahkojantie,,1,13
Aholanmäenpolku,,40,46
Ahopellonkuja,,8,37
Airontie,,4,6
Alakouluntie,,2,25
Altintie,,1,6
Anjalantie,,1523,2385
Annelintie,,1,7
Annilantie,,3,49
Antintie,,1,14
Arjanpellontie,,8,14
Asentajantie,,1,
Asessorinraitti,,4,
Aurinkorinne,,1,18
Eerontie,,1,5
Eevantie,,1,17
Elomaanpolku,,18,80
Elotie,,4,38
Eräkuja,,1,10
Etelärinne,,1,8
Haapasillantie,,4,49
Haapatie,,1,7
Hakuntie,,1,16
Heimalantie,,126,
Heinätie,,,
Helkatie,,1,5
Helsingintie,,898,1266
Hevossuonkuja,,69,79
Hevossuonpolku,,70,
Hevossuontie,,10,96
Hiivurintie,,11,44
Hirvensuontie,,26,60
Hohtilankuja,,11,27
Hohtilanmäentie,,41,322
Honkaniementie,,1,117
Hovinsalontie,,26,80
Hurjakuja,,3,
Hurjanhaantie,,34,
Hurjatie,,2,34
Hutrintie,,1,27
Immenpolku,,2,6
Inginmaankuja,,8,20
Inginmaantie,,330,660
Isopartiantie,,3,30
Jaakkolankuja,,3,
Jaakkolantie,,8,
Joutsenpolku,,2,6
Juhanintie,,1,4
Jänkhäntie,,11,28
Jänönkuja,,1,3
Kaarnametsäntie,,1,14
Kaisankuja,,3,10
Kaisantie,,16,24
Kaitatie,,1,11
Kantolantie,,28,
Karisuonkuja,,2,8
Karisuontie,,1,264
Kasarmintie,,1,16
Kasettikuja,,9,
Katajatie,,2,20
Kengäsojantie,,27,213
Kerkkätie,,1,4
Kirjapainontie,,1,8
Kivikuusentie,,42,160
Kiviportintie,,95,
Koivukaari,,10,96
Kolmostie,,56,280
Kontiontie,,3,7
Kontjärvenpolku,,16,32
Kontjärventie,,39,75
Korianniementie,,1,5
Koriantie,,230,542
Kouluaukio,,1,
Kukkomäki,,23,59
Kukonkallio,,20,26
Kukonmäenmutka,,3,19
Kukonojantie,,7,161
Kukontie,,9,21
Kulhuantie,,71,330
Kurjenkuja,,1,6
Kuuksontie,,17,180
Kuusitie,,1,32
Kylväjäntie,,2,30
Kyläpajantie,,1,12
Kyminasemantie,,1,44
Kyntäjäntie,,1,53
Kytkinasemantie,,3,
Laaritie,,1,12
Lahdentie,,,
Lammentie,,1,23
Lassinmäentie,,29,72
Lautturintie,,10,95
Lavatie,,1,11
Lehtimäentie,,5,21
Lehvätie,,1,20
Leipurimestarintie,,1,5
Leivontie,,2,7
Lepistönmäki,,1,30
Leppätie,,1,6
Liljapolku,,3,
Linjatie,,1,10
Linnankorkeantie,,65,
Linnuntie,,1,16
Lintukuja,,1,5
Luukkaantie,,24,48
Lähdetie,,1,4
Löytyntie,,57,147
Maamiehentie,,2,13
Maliininkuja,,17,40
Mansikkapolku,,2,8
Marjatie,,1,9
Martinnurkka,,1,5
Marttilankaari,,5,16
Marttilankulma,,2,8
Marttilannurkka,,,
Matintie,,1,21
Maurintie,,1,16
Metsoilankaari,,38,112
Metsäkulmantie,,42,527
Metsästäjäntie,,1,10
Mikontie,,1,10
Moisiontie,,1008,1051
Museomäentie,,6,11
Museotie,,3,12
Mustansuontie,,57,242
Mustarastaantie,,3,17
Myllykiventie,,1,18
Myllytie,,,
Mäkelänmäki,,9,34
Mäkipurontie,,2,17
Mäntysaarentie,,26,71
Naaranojantie,,166,450
Napankuja,,3,
Napanojantie,,2,10
Napanpuistontie,,4,11
Napanrinteentie,,2,30
Napantie,,1,27
Nappa,,,
Niemestie,,2,20
Norotie,,2,6
Nurkanojantie,,5,100
Näkinpolku,,,
Närhentie,,2,
Näsinmäentie,,1,5
Oivontie,,2,229
Ojatie,,,
Orvokintie,,1,8
Paavontie,,1,4
Pajamäentie,,1,66
Palokorventie,,31,250
Partiantie,,1,31
Pentintie,,1,37
Pikkukuja,,4,12
Pioneeritie,,3,6
Polvipolku,,1,
Poralintie,,10,27
Porrassuontie,,35,240
Porttikuja,,1,2
Porvarinpolku,,1,9
Poste Restante,,,
Postinkantajantie,,5,26
Puhdistamontie,,1,55
Puistolantie,,1,11
Pulmutie,,2,10
Purhonojantie,,44,
Purotie,,1,19
Päivärinne,,2,17
Pärnäojantie,,21,376
Pääskynkuja,,2,9
Pääskysentie,,3,
Raavuorentie,,29,65
Raidetie,,1,7
Rajapoluntie,,75,182
Rantaraitti,,1,
Rastaskuja,,3,
Rauniomäentie,,26,110
Rautakartanontie,,30,
Raviradantie,,8,66
Reijulantie,,80,110
Rentukantie,,2,14
Riistatie,,1,12
Riittalantie,,1,10
Rinnetie,,1,24
Ritasuontie,,67,212
Ropsulantie,,35,341
Ruhanmäentie,,37,
Saarakalliontie,,78,259
Samintie,,2,6
Samulintie,,3,
Sandbergintie,,4,8
Sapilantie,,30,
Sarkalantie,,1,32
Sarkapalontie,,12,54
Saukontie,,27,55
Saviantie,,39,230
Sikomäentie,,9,17
Sokeritie,,1,35
Sopenkuja,,9,28
Sopentie,,2,88
Suppalantie,,45,
Suurmuuntajantie,,1,13
Suurolantie,,33,63
Suviojantie,,3,26
Syreenikuja,,1,3
Takamaantie,,7,618
Takasentie,,4,60
Tallitie,,2,
Tammikaari,,1,60
Tammikuja,,3,10
Tammirannantie,,1,62
Tammirinne,,12,17
Tammitie,,1,
Tanssilavantie,,2,10
Tapanintie,,1,19
Tasalantie,,27,31
Tavinkuja,,1,5
Terassitie,,1,4
Terhotie,,1,7
Terästie,,1,
Teuroistentie,,37,502
Tiaisenkuja,,1,
Tiilitehtaantie,,2,60
Tiklakuja,,2,4
Toivolantie,,25,163
Toivontie,,4,25
Tolkkilantie,,1,206
Tuijantie,,2,8
Tuiviontie,,1,4
Tuohimäenkuja,,,
Tuohimäentie,,38,
Tyvitie,,4,26
Tyyneläntie,,2,15
Töyrästie,,1,23
Ulvinkuja,,51,
Vaatturintie,,1,8
Vakkatie,,1,15
Varastotie,,1,6
Varstatie,,3,11
Varvarintie,,32,58
Vehkosillantie,,5,180
Viiriläntie,,75,85
Vikmanintie,,45,60
Viljavarastontie,,6,14
Viljelystie,,1,10
Villankuja,,3,
Villantie,,1,8
Vilppulantie,,3,112
Voimatie,,7,
Vuorimännyntie,,1,14
Vähämoisiontie,,13,84
Väinö Vainiontie,,1,6
Väkäkuja,,8,72
Välitie,,,
Värälänkuja,,79,135
Värälänrantatie,,30,170
Väräläntie,,9,460
