street_fi,street_sv,lono,hino
Heinsuontie,,58,282
Hiekkarannantie,,80,110
Hilaniementie,,47,66
Hirvenlahdentie,,633,1284
Hirvensalmentie,,82,684
Huhtiniementie,,11,276
Jokirannantie,,117,
Jokirinteentie,,52,
Kallioniementie,,9,131
Kangasniementie,,1600,2157
Kankaala,,,
Keronlahdentie,,90,290
Keronlammentie,,150,260
Korpitie,,19,45
Korterannantie,,16,
Kortesalmi,,,
Kuusisto,,,
Kälä-Pajulantie,,2,272
Kärmeniementie,,45,59
Lehtola,,,
Majurintie,,95,189
Marjosaarentie,,17,166
Muunilantie,,64,
Niemitie,,75,
Nurmelantie,,52,325
Oikolantie,,10,
Pajumäentie,,202,605
Pajumäki,,,
Porttilantie,,63,
Puronlahdentie,,14,
Puulantie,,59,
Rauhala,,,
Siikalahdentie,,68,80
Siikaniementie,,51,329
Sokurantie,,23,345
Taipaleentie,,,
Terrikankaantie,,2,95
Tiemäki,,,
Uudenkäläntie,,35,
Vesonteräntie,,74,106
