street_fi,street_sv,lono,hino
Haukilammentie,,17,
Hinttulantie,,29,
Honkalantie,,24,
Ikolantie,,58,
Juuvinniementie,,155,191
Kaitaistentie,,13,
Katajamäentie,,60,423
Kaukurniementie,,245,249
Keskitalontie,,48,90
Kirkkorannantie,,115,185
Koivuniementie,,76,
Lahnalahdentie,,59,532
Lähdekankaantie,,6,60
Metsätie,,21,1009
Mietjärventie,,50,380
Murrontie,,57,202
Mäntykankaantie,,7,220
Mäntyläntie,,21,
Ohnonmaantie,,25,51
Pajulammentie,,22,
Paloharjuntie,,56,
Parontie,,72,
Peltoharjuntie,,86,
Pitämälammentie,,33,154
Rannantie,,35,255
Rinneahontie,,5,66
Rosinlammentie,,94,
Ruohokorventie,,60,98
Rämäpurontie,,68,
Sillastenmäentie,,33,135
Syväharjuntie,,221,
Tannilantie,,2,
Tervonkankaantie,,188,
Vatulantie,,77,
Viitakankaantie,,115,
Virtasalmentie,,70,1040
