street_fi,street_sv,lono,hino
Aaretinpolku,,1,2
Aksunkuja,,1,4
Alhonkuja,,27,
Arokyläntie,,31,62
Arolan Kylätie,,1,506
Arolantie,,89,415
Eikankuja,,1,5
Erkinpolku,,,
Fastin Metsätie,,51,
Fastintie,,15,
Hakapolku,,1,6
Harjukuja,,1,6
Harjupolku,,2,6
Hulinpolku,,1,3
Hyökännummentie,,3,38
Iitankuja,,1,
Ilomäenkuja,,27,69
Itäranta,,,
Jyväläntie,,16,252
Kaarikuja,,2,12
Kaivolantie,,1,18
Kaivopolku,,1,9
Kankaanpääntie,,25,144
Kaunistonkuja,,2,
Kaunistontie,,2,15
Keinumäenkuja,,3,25
Kivilouhimonpolku,,1,8
Koivukuja,,2,
Kotiniitynkuja,,1,19
Kuusilehdontie,,7,15
Latokuja,,,
Linjatie,,27,575
Linjatiensivu,,1,9
Lintukalliontie,,30,118
Malmilantie,,1,77
Metsolantie,,5,13
Metsäkuja,,1,51
Metsäläntie,,2,4
Miilupolku,,1,11
Mutkatie,,1,16
Mäkisentie,,2,55
Mäntylänkuja,,3,21
Mäntypolku,,,
Niittykuja,,1,7
Niittypolku,,,
Nummelantie,,1,177
Nurmistontie,,1,13
Ohkolan Sairaala,,,
Ohkolanraja,,,
Ohkolantie,,7,121
Orakuja,,1,6
Otonpolku,,1,6
Paimelantie,,7,24
Pistolantie,,1,7
Pitkälänpolku,,1,7
Porakallionkuja,,1,7
Poutalankuja,,1,8
Poutalantie,,1,27
Pukinkalliontie,,23,44
Pyydyskorventie,,3,202
Pyydyskuja,,1,11
Rajalantie,,1,11
Rajaojanpolku,,1,12
Rajatie,,1,
Riistapolku,,1,19
Ritvanpolku,,,
Roinilantie,,14,65
Sarinkankaantie,,3,155
Satutie,,3,5
Savipakantie,,16,46
Suotie,,1,18
Tarumantie,,1,24
Tarutie,,1,
Tasalantie,,1,23
Tominpolku,,1,4
Ullamäentie,,12,30
Veikonpolku,,1,8
Viitapolku,,1,10
Vikinkuja,,3,
Väiskinkuja,,1,6
Välitie,,3,5
Yhteistie,,1,5
