street_fi,street_sv,lono,hino
Bergvikintie,Bergviksvägen,60,115
Bjurholmintie,Bjurholmsvägen,56,150
Busörintie,Busörsvägen,55,97
Fejarsintie,Fejarsvägen,1,110
Gjutonintie,Gjutonvägen,4,62
Gråbondaksentie,Gråbondasvägen,8,26
Härkäniementie,Oxnäsvägen,20,297
Hörbergintie,Hörbergsvägen,1,38
Jivikintie,Jiviksvägen,14,54
Kelotie,Kelovägen,6,24
Kivisaarentie,Stensholmsvägen,175,225
Kortteikkotie,Fräkenträsksvägen,27,60
Lakkarisaarentie,Laggarholmsvägen,14,63
Lokkisaarentie,Måsholmsvägen,8,
Nyckelvikintie,Nyckelviksvägen,10,109
Pikkuniityntie,Lillängsvägen,5,43
Santasaarentie,Sandholmsvägen,13,175
Sundö,,1,
Sundönpolku,Sundöstigen,43,
Sundöntie,Sundövägen,1,25
Sunintie,Sunivägen,2,338
Supikoirantie,Mårdhundsvägen,16,22
Söderbyntie,Söderbyvägen,21,168
Talluddintie,Talluddsvägen,11,23
Tullandinpolku,Tullandsstigen,4,20
Tullandintie,Tullandsvägen,4,80
Tärnäsintie,Tärnäsvägen,7,59
Vähä-Pellingintie,Lillpellingevägen,25,158
Ölandintie,Ölandsvägen,4,210
Österbyntie,Österbyvägen,3,58
