street_fi,street_sv,lono,hino
Aaltosentie,,3,16
Aavantie,,4,
Ahonkuja,,7,9
Ainintie,,3,10
Airistonkuja,,1,4
Aittaluodontie,,42,50
Akselintie,,1,
Alakrunni,,4,69
Algrund,,97,
Aliinanpolku,,8,39
Alitalonrantatie,,2,43
Annalammintie,,4,110
Antintie,,1,84
Arvenjärventie,,77,
Arvenniementie,,54,
Autoilijantie,,,
Autokuja,,5,9
Borketholmantie,,4,
Brännäsbäkintie,,124,203
Brännäsviikintie,,92,235
Buldeskeri,,13,93
Bäkintie,,15,29
Bärskerintie,,44,97
Demasöörintie,,85,243
Eerontie,,2,8
Elomaantie,,2,30
Elorannantie,,6,22
Elovaarantie,,59,
Emiliantie,,1,6
Enskari,,116,
Enskeri,,24,163
Eteläinen Rantatie,,9,1054
Eteläniementie,,30,46
Faarinkari,,1,
Faarinluoto,,15,
Fartmyyryntie,,9,23
Flaadantie,,6,8
Fluhdinkari,,5,
Franssi,,4,
Friikoolintie,,3,
Friikoskentie,,22,614
Gettasgrundintie,,12,44
Haarakari,,7,
Hakalankuja,,6,
Hakamäentie,,56,
Halluskeri,,14,232
Halssintie,,1062,1064
Hamskeri,,23,131
Hanhikarit,,14,
Hanholmantie,,37,63
Hannukaisentie,,53,65
Harakrunni,,1,115
Harvalantie,,57,61
Havulantie,,27,31
Heinisentie,,4,21
Heinosentie,,4,
Helmintie,,2,12
Henrikintie,,3,9
Hermanni,,21,
Hevosluoto,,15,97
Holerintie,,3,49
Holmantie,,8,10
Holmintie,,7,17
Hoolkrunni,,4,10
Huhtisenkuja,,10,16
Huljukari,,7,
Hundstrikantie,,38,
Hurtolantie,,4,
Hylkikallio,,2,
Hyvelänkuja,,3,
Härkkelintie,,92,
Härvelintie,,26,46
Hästikari,,7,21
Impivaarantie,,1,10
Ingisällinnevantie,,3,110
Iso Lanskeri,,46,
Iso Truutikari,,19,
Iso-Nyijy,,44,
Iso-Sanskeri,,103,
Iso-Staffa,,3,
Iso-Värkki,,23,
Isoluoto,,20,
Isonkivenkarit,,,
Johanssonintie,,8,20
Jokilahdentie,,4,42
Joutavantie,,7,37
Juholantie,,6,180
Jukolantie,,8,84
Jullenkuja,,2,10
Jumpinluodot,,4,
Järventie,,13,291
Jääboda,,3,
Kaasmannintie,,1,38
Kaihorannantie,,,
Kajontie,,22,32
Kalastajantie,,,
Kalkuttaantie,,2,17
Kalliokari,,6,
Kalliomäentie,,13,25
Kalskerintie,,21,37
Kansakouluntie,,1,11
Kapteenintie,,1,11
Karjamaantie,,31,190
Karumäentie,,1,5
Kasalan Kalasatama,,66,
Katiskakari,,26,
Kaunismäentie,,,
Kauppatie,,1,118
Keisarikärrinkuja,,18,
Keisarikärrintie,,4,28
Keskimäentie,,4,
Keskustie,,1,3
Kipinätie,,4,
Kipparintie,,3,15
Kirjailijantie,,1,
Kirrintie,,23,69
Kissankellontie,,1,3
Kivikkotie,,4,16
Kivirannantie,,2,80
Kivitie,,1,17
Klaarantie,,8,12
Klivisteeni,,9,
Klokkarkrunni,,18,52
Kloppa,,26,
Klupu,,12,
Knuuskrunni,,7,35
Koiraviikintie,,15,17
Koivukuja,,2,11
Koivulantie,,6,23
Koivupolku,,17,31
Koivurannantie,,12,28
