street_fi,street_sv,lono,hino
Alangontie,,5,24
Etelä-Sahintie,,1,8
Etelälammentie,,9,
Haajalantie,,1,20
Hiekkakankaantie,,2,6
Hirviniementie,,3,5
Kekkola,,,
Kekkolanniementie,,2,35
Kekkolantie,,4,42
Kellosalmentie,,1,24
Koivulanmäki,,6,17
Kolontie,,5,17
Koukkuniementie,,1,49
Kukka-Aho,,,
Kukka-Ahontie,,1,42
Lamminmäki,,4,
Leipänoronpolku,,5,19
Leppänoronpolku,,,
Lohiniementie,,2,
Matinniemi,,3,
Moukkarintie,,10,
Mustaniementie,,1,26
Myllykuja,,3,7
Niittyranta,,1,7
Närvälänkyläntie,,1,55
Orassaari,,1,10
Pastilantie,,9,41
Poikkitie,,,
Puhintie,,1,83
Purunvuorentie,,2,8
Sahintaipale,,5,10
Sileäniementie,,5,21
Soittorannantie,,6,6
Terättömäntie,,10,17
Vanhalahdentie,,3,
Vanhamäentie,,96,184
Vasikkaniementie,,4,18
Viitalammentie,,20,30
Välikiventie,,9,25
Ylätjoentie,,3,39
