street_fi,street_sv,lono,hino
Aapiskuja,,2,
Ahdinkatu,,2,34
Ahotie,,3,19
Ainolankuja,,36,
Ainolantie,,5,58
Aisakuja,,4,7
Aitomäentie,,717,1281
Alakyläntie,,3,33
Alavatajantie,,4,84
Amerikantie,,188,290
Apilastie,,2,16
Asemakatu,,1,2
Aurantie,,2,19
Autiomäenkuja,,12,34
Eskolantie,,3,10
Halkotorinkatu,,7,15
Halkotorinkuja,,2,
Hallituskatu,,1,40
Haminantie,,1,42
Hansaruusunkuja,,1,8
Hanskilantie,,6,
Havustonkuja,,4,40
Heparonpolku,,3,5
Heparontie,,4,70
Heposenkuja,,2,6
Hokkikuja,,1,6
Hovinkatu,,1,15
Hovioikeudenkatu,,1,16
Huoltokatu,,2,9
Häkämäentie,,33,278
Häkämäki,,,
Härkäojantie,,59,193
Ilmarinkuja,,3,
Jalavapiha,,5,7
Joenrannantie,,22,210
Jokelantie,,5,11
Jokisillantie,,523,788
Jyrääntie,,182,428
Järvikuja,,10,
Kaikukatu,,2,4
Kajotie,,1,35
Kalalammenkuja,,7,10
Kalevankatu,,4,36
Kannuskuja,,1,5
Karekorventie,,9,20
Karhulankyläntie,,5,515
Karjalankatu,,453,461
Kasarminkatu,,16,18
Kaskankaantie,,98,106
Katajamäentie,,21,29
Katajapiha,,1,10
Kauppalankatu,,1,45
Kauppamiehenkatu,,1,4
Kavioura,,1,6
Keltavuokontie,,2,
Keskikatu,,1,14
Keskuspuisto,,,
Kesonkuja,,1,9
Kesontie,,1,36
Kestikuja,,1,6
Kevätkuja,,1,20
Kiehuvantie,,156,254
Kinnintie,,1,23
Kirkonmäenkatu,,2,
Kiskokatu,,25,39
Kiskoraitti,,4,19
Kiveliöntie,,1,5
Kiviharjuntie,,10,35
Kivimiehenkatu,,1,7
Koivukuja,,3,
Koivupiha,,1,16
Kolmiokuja,,5,8
Kortteentie,,85,97
Kosensuonpolku,,2,31
Koskikuja,,1,11
Kotiharjuntie,,1,23
Kotikuja,,1,6
Kotkan Valtatie,,704,906
Koulukatu,,1,
Kouvolankatu,,1,38
Kulhelmintie,,7,93
Kulmakatu,,3,22
Kultasuontie,,23,29
Kurvinpussi,,1,14
Kuusanlammentie,,65,137
Kuusanlampi,,,
Kuuselankatu,,1,
Kuuselantie,,1,131
Kuusikkokuja,,14,
Kuusipiha,,1,15
Kymenlaaksontie,,1,783
Kymenrantakuja,,1,22
Kynnöstie,,3,21
Käsityöläiskatu,,1,11
Käämikuja,,10,16
Lakeudentie,,2,6
Lammassaarenkuja,,4,8
Lapinsaari,,5,
Lappakoskentie,,2,70
Lauttarannantie,,67,165
Lehdonpääntie,,10,110
Lehdontie,,36,87
Lehmuspiha,,3,
Liikemiehenkatu,,3,
Lokinkuja,,13,56
Lopotintie,,3,15
Löytynojantie,,47,65
Maarikankuja,,3,51
Maneesitie,,1,6
Marjoniementie,,6,23
Masintie,,7,31
Maukankuja,,7,40
Metsolantie,,1,16
Metsäpirtintie,,34,40
