street_fi,street_sv,lono,hino
Aarnontie,,5,194
Ainonpolku,,1,
Aittolahdentie,,52,
Haapaniementie,,28,50
Hakovuorentie,,,
Hanaporinkatu,,24,52
Hankjärventie,,15,29
Haulinmäentie,,115,
Heistolantie,,1,51
Hevoshaantie,,28,
Hietamäentie,,1,52
Huhtamäentie,,2,18
Hämeenlinnantie,,588,1451
Höyhenisentie,,15,
Jallintie,,12,138
Jamoinpääntie,,2,34
Juho Kustaantie,,10,30
Jurvaniementie,,30,32
Jussilantie,,66,
Kalatie,,40,55
Kalliojärventie,,,
Kalliorinteentie,,1,7
Katumainen,,,
Katumaisentie,,10,26
Kauhasalontie,,381,419
Kauttialantie,,6,22
Keinuhongantie,,5,70
Kellarmäentie,,8,90
Kemppilänkuja,,4,81
Kesäniementie,,10,22
Kissapotintie,,,
Koivulanranta,,40,84
Koskenmäki,,5,
Kotkansiiventie,,,
Kujaportintie,,7,23
Kuritunkuja,,10,18
Kylänraitti,,4,81
Lapajärventie,,25,354
Leikkaantie,,16,108
Leppäjärventie,,55,
Maanpääntie,,16,215
Markolantie,,5,
Martinmutka,,1,41
Matinpohjantie,,,
Mattilantie,,16,
Myllytie,,19,116
Mäkilahdentie,,7,
Neroskulma,,,
Neroskulmantie,,12,504
Niittymäentie,,50,
Padankoskentie,,18,998
Palehjärventie,,1,17
Palenjärventie,,1,
Patenpolku,,14,
Pesäläntie,,99,145
Pihlajatie,,,
Pikomäentie,,1,19
Pikonmäentie,,1,
Poikhatunmäki,,5,7
Pormestarinpolku,,9,
Porraskoskentie,,8,618
Purotie,,7,13
Raikkaantie,,20,
Rasiniementie,,15,
Rautajärventie,,147,
Rautjärventie,,11,49
Rekolantie,,34,198
Riihijärventie,,45,50
Rouvilantie,,6,391
Ruotsinsalo,,40,124
Salmenmaa,,106,165
Savikodantie,,21,45
Savintie,,25,228
Siperiantie,,90,832
Soutusalmentie,,15,93
Suomelantie,,3,216
Suontie,,11,56
Suvilahdenkuja,,5,23
Tervalantie,,62,
Vanhankouluntie,,2,108
Viljankuja,,25,
Virattomantie,,42,84
Ylösjärventie,,5,14
