street_fi,street_sv,lono,hino
Ahtermalankuja,,1,
Aisatie,,1,12
Alauskuja,,1,10
Alsilantie,,48,257
Arvolankuja,,12,70
Astalankuja,,1,7
Efraiminkuja,,1,10
Gottlebeninkuja,,3,
Hakalankuja,,10,
Halikontie,,2,21
Hallitie,,2,6
Hallunperäntie,,6,
Halluntanhua,,13,45
Haltiatie,,1,11
Harikkalanpolku,,2,
Harjutie,,1,3
Hasuntanhua,,10,37
Heikkilänpolku,,2,4
Heiläntanhua,,4,49
Helkilänkuja,,11,
Helkonpolku,,27,260
Helkonpuhtinpolku,,32,
Hilmanrinne,,4,
Himmevahankuja,,1,34
Hotkonkuja,,35,96
Häähänraitti,,20,90
Häähäntie,,536,851
Höystintie,,1,7
Ilmonkuja,,117,121
Isonummentie,,1,212
Itäsentie,,3,5
Jahtipolku,,53,
Jokiniemenranta,,,
Jokisivuntie,,3,489
Jukontie,,2,4
Jussinkuja,,1,11
Juuselankuja,,1,
Järvimaankuja,,49,51
Kaanaantie,,1,8
Kaarnakuja,,20,
Kahloistenkuja,,11,131
Kainunkuja,,4,70
Kaitajärvenkuja,,102,180
Kaivolankuja,,9,52
Kakkurinkuja,,11,59
Kalannintie,,539,896
Kalevanpoikainkuja,,293,
Kallelanraitti,,4,85
Kallelantie,,16,619
Kalliriihentie,,25,
Kapteeninpolku,,2,10
Karitanhua,,7,156
Karjalaiskuja,,3,29
Karvarinkuja,,1,4
Katantie,,8,28
Katavakuja,,1,3
Katina,,,
Katinantie,,100,102
Katinhännäntie,,1,12
Kaukalokuja,,1,5
Kaukjärvenranta,,12,34
Kaukolantie,,65,332
Kaunistonpolku,,1,23
Kaustakuja,,3,
Kehätie,,1,92
Kekkosenkuja,,123,
Kihvelkuja,,1,6
Kiilinkuja,,5,51
Kinhuankuja,,20,40
Kirnukuja,,1,6
Kiuaspolku,,2,9
Kiulukuja,,2,4
Koivumäenkuja,,13,
Kolhinpolku,,11,
Koosakuja,,1,5
Kopparintie,,,
Korpelankuja,,103,192
Korvenjärventie,,17,109
Kotipolku,,1,7
Krisuntie,,2,15
Kullanvuorenpolku,,19,
Kulmastentanhua,,24,63
Kuriirikuja,,1,3
Kuuselankuja,,9,35
Kylähiidentie,,2,124
Käpäläkuja,,2,4
Laaksolanpolku,,49,63
Lahdentie,,2,233
Latokuja,,1,5
Lehtolankuja,,5,
Levanteentie,,9,41
Levonniitunkuja,,8,
Liisankuja,,1,10
Liivotunpolku,,2,46
Linnamäenkuja,,17,38
Lyhdetie,,1,12
Lykykuja,,2,4
Länkikuja,,1,6
Maijanpolku,,14,32
Maisterintie,,1,6
Majurinpolku,,1,8
Mannersuontie,,1,5
Maxinpolku,,4,
Miekinpolku,,2,17
Mikolankuja,,53,
Mikonmäentie,,22,56
Mudaistentie,,4,150
Myllyojanpolku,,17,
Myllypolku,,12,18
Mäkipolku,,1,4
Männäistenkoskentie,,5,
Niinimäenkuja,,1,70
Niitmaanpolku,,3,194
Nisintanhua,,29,98
Nohkolankuja,,12,
Nummelankuja,,7,134
Nummijärvenkaarre,,21,69
Ohijärvenkuja,,150,
Ojalanpolku,,4,35
Ojasuonkuja,,52,
Onsikuja,,4,60
Oskarinkuja,,1,10
Otonkuja,,1,14
Palsanraitti,,11,82
Palsantie,,2,180
Pankkitie,,1,4
Pappilankuja,,1,29
Parsikuja,,2,6
Paulähteenpolku,,17,
Pehdonraitti,,13,178
Pehtsalonraitti,,33,57
Pehtsalontie,,147,151
Pensuntanhua,,13,171
Pihaniitunpolku,,11,29
Piitoraumankuja,,38,40
Pistilänkuja,,61,108
Pohjamäenpolku,,48,
Poste Restante,,,
Pruukintie,,1,18
Pyhän Olavintie,,2,6
Radansuuntie,,178,
Raja-Alhonpolku,,35,
Rautapolku,,2,
Retkenpolku,,17,33
Rohijärventie,,10,209
Ruonanperäntie,,123,353
Saarelankuja,,11,29
Sahantie,,1,282
Sairistenraitti,,18,36
Sannaistentie,,25,696
Saravistonpolku,,5,35
Satotie,,1,8
Saunapolku,,2,20
Sautuntanhua,,58,62
Siimespolku,,1,4
Siivotuntie,,10,200
Siuttilantie,,179,215
Sorintie,,35,85
Suutarinkuja,,6,146
Suvelantie,,3,16
Tammikuja,,35,
Tekomaanpolku,,2,38
Teollisuustie,,1,9
Tillontie,,1,9
Tunnelitie,,1,18
Tuomaantanhua,,85,
Tuurankuja,,7,86
Tähtipolku,,1,12
Ugglaskuja,,2,4
Umprinkuja,,2,49
Urheilutie,,2,
Uudenkaupungintie,,1232,
Vakkatie,,1,7
Valintie,,1,8
Vallinkallionkuja,,6,8
Valpurinkuja,,1,8
Varhelantanhua,,16,148
Vasusaarenkuja,,25,
Vehmaantie,,18,1331
Viisolantie,,12,52
Villilänkuja,,36,
Viurunpolku,,6,24
Voorintanhua,,10,61
Välikuja,,2,4
Välppäkuja,,1,11
Yrittäjäntie,,1,
Äijänpolku,,1,5
Äyritie,,1,3
