street_fi,street_sv,lono,hino
41820,,,
Ahola,,,
Ahvenuskyläntie,,30,124
Anssilantie,,13,17
Arola,,,
Hannula,,,
Harjuntie,,6,50
Haukivuorentie,,82,
Heilulantie,,104,
Juhannuspolku,,,
Juokslahdentie,,995,
Jämsäntie,,1050,1202
Kalmarintie,,29,303
Kolisevantie,,50,
Kotiranta,,,
Lahnajärventie,,9,117
Leustu,,,
Leustuntie,,15,452
Leustunvuorentie,,55,
Levaniementie,,71,71
Levasalmentie,,99,160
Maahi,,,
Maahinkyläntie,,3,229
Majalahdenpolku,,113,135
Mattilantie,,80,100
Mäntyperäntie,,6,163
Naapunpolku,,80,
Niemelänpisto,,60,80
Painaantie,,170,231
Palolahdentie,,60,355
Palovuorentie,,70,120
Perälanraitti,,,
Perälänraitti,,145,
Pölkkyojantie,,,
Risulantie,,80,
Räiskäläntie,,37,122
Saajoentie,,30,461
Saakoskentie,,5,244
Saalahden Rantatie,,24,120
Saalahdentie,,20,728
Saalahti,,,
Saaniementie,,3,270
Suojakallio,,,
Toensalmentie,,8,55
Vuohipolku,,69,
Ylävuohijärventie,,20,108
Ysitie,,3812,
