street_fi,street_sv,lono,hino
Aamurusko,,1,14
Aholantie,,5,36
Ajurinpiha,,1,6
Alintie,,1,9
Ansapolku,,1,20
Einonpolku,,1,7
Elokuja,,8,
Fasaanipolku,,1,
Haapalankuja,,8,
Haapamaantie,,2,13
Hackmaninpolku,,10,20
Hakolankuja,,12,40
Haltijankuja,,1,10
Hankipojantie,,1,6
Harjukuja,,1,3
Harjunpää,,1,7
Harjutie,,1,21
Haukkakaarto,,5,19
Haukkasuontie,,1,24
Helasenpolku,,2,
Helylänkuja,,1,4
Helylänmutka,,1,3
Hermanninkuja,,1,3
Hollarinhaka,,1,18
Honkasentie,,5,22
Hovimurrontie,,5,36
Huttukuja,,43,47
Hyvärisenkuja,,5,23
Hömötiaisentie,,1,16
Isoaukiontie,,9,
Isorölli,,1,27
Jokelantie,,1,6
Jäkälätie,,1,18
Jäniksenpolku,,1,11
Kaijanpolku,,2,4
Kanavatie,,7,
Kanervakuja,,1,10
Kangastie,,2,23
Kankurinhaka,,1,14
Karhunkuja,,3,5
Karjapolku,,1,8
Karppilantie,,9,36
Kaskihalmeentie,,1,11
Kastehelmi,,1,8
Katajakuja,,1,18
Katinkulma,,2,4
Kaunistonkuja,,2,
Keijunkuja,,1,16
Keinäsentie,,14,75
Keisarinkurvi,,2,35
Kelokuja,,1,34
Kerälänkuja,,1,8
Ketolanperäntie,,245,1063
Ketomutka,,7,26
Kettuperäntie,,1,15
Ketunpesä,,1,8
Kinnarintie,,1,16
Kissaojantie,,4,12
Kitinkuja,,4,
Kitulankuja,,1,4
Kitulantie,,2,
Kivikkotie,,6,25
Koivikkohaka,,4,10
Koivukuja,,1,8
Koivulantie,,4,11
Kokkokaarto,,2,36
Kokkokankaantie,,1,413
Kokkorinne,,23,30
Kontionkuja,,1,7
Korpiperäntie,,8,18
Kulkukissantie,,1,
Kuntopolku,,1,10
Kurpponen,,1,10
Kuunsilta,,1,6
Kuuselantie,,2,12
Kuusikuja,,1,11
Kuusiniityntie,,16,37
Kuusirinne,,53,
Käpylinnuntie,,1,17
Käpytie,,2,12
Käpälälauta,,2,16
Kärrypolku,,1,12
Köykkyrintie,,1,77
Laidunpolku,,1,8
Laiduntie,,1,9
Lammenrinne,,1,12
Lapatie,,2,22
Lastaajanpiha,,1,10
Lehmikentäntie,,3,24
Leppäkuja,,1,10
Linnakaarto,,6,
Linnalammentie,,1,9
Linnaportintie,,1,9
Linnatie,,1,18
Linnavallintie,,9,23
Linnavoudintie,,1,25
Linnukkatie,,1,19
Loitsukuja,,2,9
Loukkokuja,,1,6
Loukkotie,,8,19
Loukkotörmä,,4,17
Loukkupolku,,1,13
Luhtakuja,,1,3
Lumikinkaarre,,3,18
Luonungintie,,2,236
Lähetvainiontie,,1,11
Maijankuja,,1,8
Mantuksenkuja,,4,23
Marjasuontie,,1,26
Marjatie,,12,16
Menninkäisentie,,1,19
Mesikämmenentie,,1,17
Metsotie,,1,8
Metsänpeikontie,,1,22
Metsäpolku,,4,8
Mikkolankuja,,1,18
Muottaajanpiha,,1,15
Mustikkapolku,,1,
Myllytie,,1,5
Mäkikuja,,3,9
Mällisentie,,1,12
Mäntyläntie,,3,11
Nahkurinhaka,,1,12
Neidonkehä,,2,22
Neidonkuja,,1,16
Nerolantie,,1,7
Nikkarinhaka,,1,12
Noidankuja,,1,8
Ojalankuja,,3,
Oksakarhinkuja,,2,6
Paakinkuja,,7,9
Paimenpolku,,1,6
Pajukuja,,1,8
Pajulantie,,1,53
Palonperä,,2,15
Parkkaajanhaka,,1,14
Patruunanpiha,,1,14
Paulakenkä,,1,6
Peikontie,,1,12
Peipontie,,1,15
