street_fi,street_sv,lono,hino
Autiokankaantie,,177,179
Etuharjuntie,,9,41
Haapalantie,,4,38
Iskolantie,,5,111
Kaaritie,,5,48
Kalliomäentie,,159,398
Kallioniemi,,3,21
Kangastie,,1,24
Kestinsuontie,,69,69
Kortekangas,,1,
Koulutie,,,
Kukkulakuja,,1,8
Lähteläntie,,7,114
Matilanlahdentie,,170,176
Peltomaantie,,23,78
Pihlajasuontie,,11,146
Pysäkintie,,1,33
Radanvarsitie,,184,306
Raudanjärventie,,50,128
Raudankoskentie,,119,
Ristikkotie,,10,44
Savipellontie,,128,280
Sillankorvantie,,25,287
Sillantie,,18,64
Somerokoskentie,,369,624
Suojärventie,,31,583
Suonsyrjäntie,,,
Syvälammentie,,76,
Takaharjuntie,,22,46
Urheilukentäntie,,20,82
Vankilantie,,97,829
