street_fi,street_sv,lono,hino
Aurinkorinne,,4,
Hakamäentie,,16,44
Hirsitie,,1,
Hyrväläntie,,213,778
Kanniston Rantatie,,4,106
Kellarinmäki,,10,54
Kivijoentie,,7,68
Leksantie,,20,64
Maijanmäentie,,9,
Mansikkatie,,44,58
Puolivälintie,,16,
Pykälätie,,5,171
Pähkinäntie,,26,164
Rahdinmäentie,,11,
Rievetintie,,86,
Salakavalantie,,51,99
Savijärvenpolku,,13,55
Savijärventie,,82,114
Simolantie,,4,268
Sistontie,,16,119
Takajärventie,,10,789
Tömäniementie,,9,50
Vanha Härkätie,,627,1398
Veriojantie,,15,57
Virkatie,,7,100
